n,order_json,order_compact,order_hash,ppo_v03_checkpoint,ppo_seed,rollout_seed,ppo_generation_mode,predicted_lex_primary_score,predicted_u2_guarded_score,predicted_record_seeking_score,top25_probability,final_v03_score,terminal_reward,surfaceT_only_false_positive_penalty,novelty_vs_combined552,novelty_vs_v01,novelty_vs_v02K2,duplicate_vs_combined552,duplicate_vs_v01,duplicate_vs_v02K2,candidate_source,teacher_validated,abaqus_validated,mean_abs_jump,max_abs_jump,adjacent_fraction,parity_switch_fraction,early_center_bias,early_edge_bias,early_spread_proxy,q1_spread,q2_spread,q3_spread,q4_spread
24,"[17,23,18,21,20,16,19,22,15,14,13,12,11,6,10,8,2,9,4,7,3,0,5,1]","17,23,18,21,20,16,19,22,15,14,13,12,11,6,10,8,2,9,4,7,3,0,5,1",ba70e562741e7ad7,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\ppo_training_v03\checkpoints\N24_seed20260627_maskable_ppo_v03.zip,20260627,42921335,stochastic,0.7150323210027014,0.2339428404706692,0.3708487804455412,0.34587091530002634,0.33628712278737566,0.3391622605411708,0.2,17,22,24,False,False,False,PPO_v03_checkpoint_inference,False,False,3.652173913043478,7.0,0.21739130434782608,0.6956521739130435,0.6666666666666666,0.3333333333333333,0.30434782608695654,0.30434782608695654,0.43478260869565216,0.391304347826087,0.30434782608695654
24,"[19,23,17,15,18,21,13,22,20,16,8,12,14,10,9,0,11,7,5,4,6,1,2,3]","19,23,17,15,18,21,13,22,20,16,8,12,14,10,9,0,11,7,5,4,6,1,2,3",86f1658aa428ea30,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\ppo_training_v03\checkpoints\N24_seed20260627_maskable_ppo_v03.zip,20260627,42921336,stochastic,0.5993086812754334,0.2193636744980992,0.2713965738960878,0.2536390568114987,0.45253396850429856,0.39286549499645856,0.0,19,21,23,False,False,False,PPO_v03_checkpoint_inference,False,False,4.173913043478261,11.0,0.17391304347826086,0.43478260869565216,0.6376811594202899,0.36231884057971014,0.34782608695652173,0.34782608695652173,0.6086956521739131,0.6086956521739131,0.21739130434782608
24,"[23,15,21,19,16,17,22,13,20,18,14,12,10,11,9,5,8,3,4,6,7,2,1,0]","23,15,21,19,16,17,22,13,20,18,14,12,10,11,9,5,8,3,4,6,7,2,1,0",a500d19063d854f0,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\ppo_training_v03\checkpoints\N24_seed20260627_maskable_ppo_v03.zip,20260627,42921337,stochastic,0.7571852548718176,0.2338532021003031,0.36205367743275285,0.3403151408257317,0.36067248129645674,0.3545652791552392,0.2,17,23,23,False,False,False,PPO_v03_checkpoint_inference,False,False,3.347826086956522,9.0,0.2608695652173913,0.5652173913043478,0.608695652173913,0.391304347826087,0.34782608695652173,0.34782608695652173,0.43478260869565216,0.34782608695652173,0.30434782608695654
24,"[21,17,23,4,19,13,22,12,18,16,20,14,8,15,10,11,9,7,5,6,2,0,3,1]","21,17,23,4,19,13,22,12,18,16,20,14,8,15,10,11,9,7,5,6,2,0,3,1",4f9f192b5c2a61b8,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\ppo_training_v03\checkpoints\N24_seed20260627_maskable_ppo_v03.zip,20260627,42921338,stochastic,0.36070201979836514,0.13983977269469738,0.13205140389286557,0.16435127826921872,0.27157828407671486,0.23941018233446598,0.0,21,24,21,False,False,False,PPO_v03_checkpoint_inference,False,False,5.391304347826087,19.0,0.08695652173913043,0.34782608695652173,0.6231884057971014,0.3768115942028985,0.8260869565217391,0.8260869565217391,0.43478260869565216,0.34782608695652173,0.2608695652173913
24,"[22,21,13,23,15,14,19,18,17,16,20,9,11,12,10,6,8,7,0,1,3,4,5,2]","22,21,13,23,15,14,19,18,17,16,20,9,11,12,10,6,8,7,0,1,3,4,5,2",6c0f2db8c3d55463,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\ppo_training_v03\checkpoints\N24_seed20260627_maskable_ppo_v03.zip,20260627,42921339,stochastic,0.7022526918798763,0.1978465110068224,0.3319668316627323,0.30685225044632103,0.3139022515962457,0.31178725125126827,0.2,20,21,24,False,False,False,PPO_v03_checkpoint_inference,False,False,3.391304347826087,11.0,0.43478260869565216,0.6086956521739131,0.5652173913043478,0.43478260869565216,0.43478260869565216,0.43478260869565216,0.4782608695652174,0.2608695652173913,0.21739130434782608
24,"[23,19,17,15,21,20,18,14,8,10,12,13,22,9,11,16,7,4,6,2,3,1,0,5]","23,19,17,15,21,20,18,14,8,10,12,13,22,9,11,16,7,4,6,2,3,1,0,5",9e5378cca6d9af5e,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\ppo_training_v03\checkpoints\N24_seed20260627_maskable_ppo_v03.zip,20260627,42921340,stochastic,0.6837333134189922,0.23535937013360986,0.30889773269481086,0.2769819496481606,0.5117375723609594,0.4413108855471197,0.0,19,21,22,False,False,False,PPO_v03_checkpoint_inference,False,False,3.8260869565217392,13.0,0.17391304347826086,0.43478260869565216,0.6666666666666666,0.3333333333333333,0.34782608695652173,0.34782608695652173,0.43478260869565216,0.782608695652174,0.2608695652173913
24,"[19,21,23,17,18,13,20,16,12,22,15,14,10,7,11,9,2,8,5,0,1,6,4,3]","19,21,23,17,18,13,20,16,12,22,15,14,10,7,11,9,2,8,5,0,1,6,4,3",2040f7624c2a460e,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\ppo_training_v03\checkpoints\N24_seed20260627_maskable_ppo_v03.zip,20260627,42921341,stochastic,0.7080687650714507,0.23751076669189747,0.3410299842902337,0.30610833970856144,0.33019748747946304,0.3229707431481925,0.2,19,22,21,False,False,False,PPO_v03_checkpoint_inference,False,False,4.0,10.0,0.17391304347826086,0.5217391304347826,0.608695652173913,0.3913043478260869,0.43478260869565216,0.43478260869565216,0.43478260869565216,0.391304347826087,0.2608695652173913
24,"[19,17,21,14,23,16,13,15,18,22,20,12,10,8,9,11,5,7,3,6,2,4,0,1]","19,17,21,14,23,16,13,15,18,22,20,12,10,8,9,11,5,7,3,6,2,4,0,1",ab9002ad468ed40e,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\ppo_training_v03\checkpoints\N24_seed20260627_maskable_ppo_v03.zip,20260627,42921342,stochastic,0.6804908837876286,0.2647359772606091,0.3224450964745753,0.29548823809150443,0.5199598330982174,0.4526183545962035,0.0,20,21,23,False,False,False,PPO_v03_checkpoint_inference,False,False,3.652173913043478,9.0,0.08695652173913043,0.34782608695652173,0.5942028985507247,0.4057971014492754,0.391304347826087,0.391304347826087,0.43478260869565216,0.2608695652173913,0.2608695652173913
24,"[21,23,19,18,17,20,13,22,16,15,12,14,9,8,11,10,2,5,1,4,6,7,3,0]","21,23,19,18,17,20,13,22,16,15,12,14,9,8,11,10,2,5,1,4,6,7,3,0",0d26ed1201ed9ba1,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\ppo_training_v03\checkpoints\N24_seed20260627_maskable_ppo_v03.zip,20260627,42921343,stochastic,0.679712057657243,0.20745755584071626,0.3517765010596891,0.31818374005474087,0.5052421514525296,0.449124628033193,0.0,21,23,22,False,False,False,PPO_v03_checkpoint_inference,False,False,3.347826086956522,9.0,0.2608695652173913,0.6521739130434783,0.7101449275362319,0.2898550724637681,0.2608695652173913,0.2608695652173913,0.43478260869565216,0.391304347826087,0.30434782608695654
24,"[19,21,18,17,23,16,20,22,15,14,11,10,12,8,13,9,7,6,2,4,5,0,3,1]","19,21,18,17,23,16,20,22,15,14,11,10,12,8,13,9,7,6,2,4,5,0,3,1",5532187845a47fac,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\ppo_training_v03\checkpoints\N24_seed20260627_maskable_ppo_v03.zip,20260627,42921344,stochastic,0.7268307501642386,0.21446332275443283,0.3602782427491819,0.3325797335045992,0.33646527119979125,0.33529960989123364,0.2,19,23,23,False,False,False,PPO_v03_checkpoint_inference,False,False,3.130434782608696,7.0,0.21739130434782608,0.5217391304347826,0.6521739130434782,0.34782608695652173,0.30434782608695654,0.30434782608695654,0.5217391304347826,0.30434782608695654,0.21739130434782608
24,"[23,15,19,21,22,20,16,14,18,17,13,8,9,10,11,12,6,7,2,4,3,5,0,1]","23,15,19,21,22,20,16,14,18,17,13,8,9,10,11,12,6,7,2,4,3,5,0,1",ed3c551c58d481e5,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\ppo_training_v03\checkpoints\N24_seed20260627_maskable_ppo_v03.zip,20260627,42921345,stochastic,0.7144746743168955,0.2293085757007306,0.34415410665057333,0.28162065756652893,0.3318927879654138,0.31681114884574835,0.2,19,23,24,False,False,False,PPO_v03_checkpoint_inference,False,False,2.782608695652174,8.0,0.391304347826087,0.5217391304347826,0.7391304347826088,0.2608695652173913,0.34782608695652173,0.34782608695652173,0.43478260869565216,0.2608695652173913,0.21739130434782608
24,"[19,21,23,20,18,15,17,22,16,7,12,10,13,14,11,8,9,2,4,3,1,5,6,0]","19,21,23,20,18,15,17,22,16,7,12,10,13,14,11,8,9,2,4,3,1,5,6,0",1c6d23568c9ab259,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\ppo_training_v03\checkpoints\N24_seed20260627_maskable_ppo_v03.zip,20260627,42921346,stochastic,0.6580121826136233,0.205965073598028,0.31806922228205664,0.2608665785593595,0.48840375387578805,0.42014260128085945,0.0,20,22,23,False,False,False,PPO_v03_checkpoint_inference,False,False,3.260869565217391,9.0,0.17391304347826086,0.5652173913043478,0.6811594202898551,0.3188405797101449,0.34782608695652173,0.34782608695652173,0.6521739130434783,0.5217391304347826,0.2608695652173913
24,"[19,21,22,23,17,20,11,18,13,15,14,9,12,10,16,7,2,8,4,6,5,3,0,1]","19,21,22,23,17,20,11,18,13,15,14,9,12,10,16,7,2,8,4,6,5,3,0,1",43629747c9ed4c03,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\ppo_training_v03\checkpoints\N24_seed20260627_maskable_ppo_v03.zip,20260627,42921347,stochastic,0.6964262386449817,0.2369671901540492,0.3265671385980378,0.28547538125786764,0.5216026140930075,0.45076444424246553,0.0,20,23,22,False,False,False,PPO_v03_checkpoint_inference,False,False,3.739130434782609,9.0,0.21739130434782608,0.6086956521739131,0.7681159420289855,0.23188405797101452,0.2608695652173913,0.2608695652173913,0.391304347826087,0.6086956521739131,0.2608695652173913
24,"[16,21,20,14,23,18,17,15,19,22,13,10,9,6,3,12,11,8,7,0,4,2,5,1]","16,21,20,14,23,18,17,15,19,22,13,10,9,6,3,12,11,8,7,0,4,2,5,1",e06ff4cc53f3220c,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\ppo_training_v03\checkpoints\N24_seed20260627_maskable_ppo_v03.zip,20260627,42921348,stochastic,0.639793087210347,0.20698591043908063,0.3282023396643252,0.31615127592340775,0.4787918594243649,0.42999968437407776,0.0,20,20,22,False,False,False,PPO_v03_checkpoint_inference,False,False,3.869565217391304,9.0,0.21739130434782608,0.7391304347826086,0.6231884057971014,0.3768115942028986,0.391304347826087,0.391304347826087,0.5217391304347826,0.391304347826087,0.30434782608695654
24,"[16,23,21,19,20,18,17,15,12,9,5,11,4,8,10,22,14,13,3,7,2,6,0,1]","16,23,21,19,20,18,17,15,12,9,5,11,4,8,10,22,14,13,3,7,2,6,0,1",f6bed02acffe5b52,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\ppo_training_v03\checkpoints\N24_seed20260627_maskable_ppo_v03.zip,20260627,42921349,stochastic,0.7006538603965928,0.2413181566879382,0.27742007488909987,0.27520474359516334,0.3205297707332471,0.30693226259182194,0.2,20,23,22,False,False,False,PPO_v03_checkpoint_inference,False,False,4.217391304347826,12.0,0.17391304347826086,0.391304347826087,0.6956521739130435,0.30434782608695654,0.30434782608695654,0.30434782608695654,0.5217391304347826,0.782608695652174,0.30434782608695654
24,"[17,23,19,22,21,18,15,14,20,16,10,12,9,0,2,11,8,1,6,4,5,13,7,3]","17,23,19,22,21,18,15,14,20,16,10,12,9,0,2,11,8,1,6,4,5,13,7,3",a6e32fa5a0cccb91,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\ppo_training_v03\checkpoints\N24_seed20260627_maskable_ppo_v03.zip,20260627,42921350,stochastic,0.691944469213005,0.24418226655201736,0.3259750963550319,0.3562629108419542,0.5210188711289114,0.47159208304282424,0.0,20,20,21,False,False,False,PPO_v03_checkpoint_inference,False,False,4.260869565217392,9.0,0.13043478260869565,0.5217391304347826,0.7391304347826088,0.2608695652173913,0.2608695652173913,0.2608695652173913,0.43478260869565216,0.4782608695652174,0.43478260869565216
24,"[21,23,20,12,17,19,18,9,15,16,22,13,14,6,8,10,11,7,2,4,3,0,1,5]","21,23,20,12,17,19,18,9,15,16,22,13,14,6,8,10,11,7,2,4,3,0,1,5",9cd9c514f5994ef6,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\ppo_training_v03\checkpoints\N24_seed20260627_maskable_ppo_v03.zip,20260627,42921351,stochastic,0.6294904069903038,0.24545071515539013,0.31043766922409877,0.2706040894109298,0.48237322566320917,0.41884248478752534,0.0,20,22,23,False,False,False,PPO_v03_checkpoint_inference,False,False,3.739130434782609,9.0,0.2608695652173913,0.5217391304347826,0.6231884057971014,0.3768115942028986,0.4782608695652174,0.4782608695652174,0.5652173913043478,0.34782608695652173,0.21739130434782608
24,"[23,17,8,13,21,19,18,14,9,11,20,16,12,15,10,22,0,4,2,6,7,5,1,3]","23,17,8,13,21,19,18,14,9,11,20,16,12,15,10,22,0,4,2,6,7,5,1,3",9d2ea73f8fdabec5,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\ppo_training_v03\checkpoints\N24_seed20260627_maskable_ppo_v03.zip,20260627,42921352,stochastic,0.3330716634335571,0.16975034949174098,0.11939243440438121,0.12377064744704266,0.2627073463480947,0.22102633667777905,0.0,20,21,20,False,False,False,PPO_v03_checkpoint_inference,False,False,5.217391304347826,22.0,0.08695652173913043,0.34782608695652173,0.5652173913043478,0.43478260869565216,0.6521739130434783,0.6521739130434783,0.4782608695652174,0.9565217391304348,0.2608695652173913
24,"[19,21,23,22,17,18,20,16,12,7,14,8,11,15,10,6,5,13,0,4,9,2,1,3]","19,21,23,22,17,18,20,16,12,7,14,8,11,15,10,6,5,13,0,4,9,2,1,3",b407ec0300fbb443,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\ppo_training_v03\checkpoints\N24_seed20260627_maskable_ppo_v03.zip,20260627,42921353,stochastic,0.6395869778626351,0.19955180845654125,0.2642423241552461,0.2510643115584516,0.470041961670068,0.40434866663658303,0.0,18,23,24,False,False,False,PPO_v03_checkpoint_inference,False,False,4.173913043478261,13.0,0.17391304347826086,0.5217391304347826,0.7391304347826088,0.2608695652173913,0.2608695652173913,0.2608695652173913,0.5652173913043478,0.43478260869565216,0.391304347826087
24,"[21,19,23,20,22,17,16,18,9,12,11,10,15,14,8,7,13,1,4,6,5,3,2,0]","21,19,23,20,22,17,16,18,9,12,11,10,15,14,8,7,13,1,4,6,5,3,2,0",db6374d18baa3947,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\ppo_training_v03\checkpoints\N24_seed20260627_maskable_ppo_v03.zip,20260627,42921354,stochastic,0.718641387217021,0.20513394083488334,0.35217522269895263,0.3224441500180932,0.3279425368505728,0.3262930208008289,0.2,20,23,22,False,False,False,PPO_v03_checkpoint_inference,False,False,3.260869565217391,12.0,0.30434782608695654,0.5652173913043478,0.7681159420289855,0.2318840579710145,0.2608695652173913,0.2608695652173913,0.391304347826087,0.6086956521739131,0.2608695652173913
24,"[19,21,18,17,22,23,16,15,20,13,14,9,12,10,8,4,7,5,2,6,3,11,1,0]","19,21,18,17,22,23,16,15,20,13,14,9,12,10,8,4,7,5,2,6,3,11,1,0",f974dad870306c93,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\ppo_training_v03\checkpoints\N24_seed20260627_maskable_ppo_v03.zip,20260627,42921355,stochastic,0.6359801094750052,0.22984405626936238,0.3349930275162629,0.3089142492692216,0.4840405853174381,0.43150268450297313,0.0,19,23,22,False,False,False,PPO_v03_checkpoint_inference,False,False,3.608695652173913,10.0,0.21739130434782608,0.6521739130434783,0.7391304347826088,0.2608695652173913,0.2608695652173913,0.2608695652173913,0.4782608695652174,0.34782608695652173,0.4782608695652174
24,"[17,19,18,21,13,15,23,16,20,14,12,11,10,7,6,9,8,22,2,3,4,5,1,0]","17,19,18,21,13,15,23,16,20,14,12,11,10,7,6,9,8,22,2,3,4,5,1,0",4202084a05dcf6ff,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\ppo_training_v03\checkpoints\N24_seed20260627_maskable_ppo_v03.zip,20260627,42921356,stochastic,0.610397170709647,0.21015094759291014,0.2781206438660034,0.22380106272731393,0.45709565109026157,0.3871072745813772,0.0,20,23,23,False,False,False,PPO_v03_checkpoint_inference,False,False,4.130434782608695,20.0,0.391304347826087,0.5652173913043478,0.4927536231884058,0.5072463768115941,0.34782608695652173,0.34782608695652173,0.5217391304347826,0.6956521739130435,0.21739130434782608
24,"[21,23,19,17,22,16,18,20,13,14,3,4,12,15,9,10,8,11,0,6,7,2,5,1]","21,23,19,17,22,16,18,20,13,14,3,4,12,15,9,10,8,11,0,6,7,2,5,1",367af97a9b134aeb,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\ppo_training_v03\checkpoints\N24_seed20260627_maskable_ppo_v03.zip,20260627,42921357,stochastic,0.6056250150010505,0.1733652478522055,0.2576880673688964,0.2790997385635398,0.4411533900931816,0.39253729463428905,0.0,17,22,22,False,False,False,PPO_v03_checkpoint_inference,False,False,4.173913043478261,11.0,0.17391304347826086,0.5217391304347826,0.7101449275362319,0.2898550724637681,0.30434782608695654,0.30434782608695654,0.7391304347826086,0.30434782608695654,0.30434782608695654
24,"[18,17,21,19,23,14,13,16,15,22,20,12,7,10,9,5,6,4,8,2,1,3,0,11]","18,17,21,19,23,14,13,16,15,22,20,12,7,10,9,5,6,4,8,2,1,3,0,11",a5c5cba285b29ed5,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\ppo_training_v03\checkpoints\N24_seed20260627_maskable_ppo_v03.zip,20260627,42921358,stochastic,0.6203585454154481,0.2191101521691552,0.3271349750399229,0.29740980894151336,0.4706616704040077,0.4186861119652594,0.0,18,20,21,False,False,False,PPO_v03_checkpoint_inference,False,False,3.6956521739130435,11.0,0.2608695652173913,0.5652173913043478,0.6231884057971014,0.3768115942028986,0.391304347826087,0.391304347826087,0.43478260869565216,0.2608695652173913,0.4782608695652174
24,"[23,19,21,16,12,18,13,17,22,15,20,14,7,10,9,5,4,6,8,0,3,1,11,2]","23,19,21,16,12,18,13,17,22,15,20,14,7,10,9,5,4,6,8,0,3,1,11,2",811cba61503f3693,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\ppo_training_v03\checkpoints\N24_seed20260627_maskable_ppo_v03.zip,20260627,42921359,stochastic,0.4323743347868134,0.1453691556099045,0.13600336240088354,0.2261544792974385,0.31663568379514767,0.28949132244583486,0.0,17,21,22,False,False,False,PPO_v03_checkpoint_inference,False,False,4.565217391304348,10.0,0.08695652173913043,0.4782608695652174,0.5797101449275363,0.42028985507246386,0.4782608695652174,0.4782608695652174,0.391304347826087,0.2608695652173913,0.4782608695652174
24,"[19,18,21,13,23,15,17,20,11,14,10,22,16,12,8,9,5,4,0,7,2,3,6,1]","19,18,21,13,23,15,17,20,11,14,10,22,16,12,8,9,5,4,0,7,2,3,6,1",3b003b330f878187,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\ppo_training_v03\checkpoints\N24_seed20260627_maskable_ppo_v03.zip,20260627,42921360,stochastic,0.35628524884402973,0.15349565702389664,0.13711315031923163,0.21869802969690658,0.27353116144551,0.25708122192092897,0.0,20,22,21,False,False,False,PPO_v03_checkpoint_inference,False,False,4.695652173913044,12.0,0.17391304347826086,0.5217391304347826,0.5797101449275363,0.4202898550724637,0.43478260869565216,0.43478260869565216,0.5217391304347826,0.5217391304347826,0.30434782608695654
24,"[23,19,21,17,20,22,16,18,15,9,10,13,11,8,14,7,12,3,2,4,5,0,1,6]","23,19,21,17,20,22,16,18,15,9,10,13,11,8,14,7,12,3,2,4,5,0,1,6",6cad29f0015c39f6,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\ppo_training_v03\checkpoints\N24_seed20260627_maskable_ppo_v03.zip,20260627,42921361,stochastic,0.6733923815914704,0.23621160313500694,0.3249540835572835,0.28538712025274804,0.5073943182511127,0.4407921588516033,0.0,18,23,23,False,False,False,PPO_v03_checkpoint_inference,False,False,3.608695652173913,9.0,0.17391304347826086,0.5652173913043478,0.7681159420289854,0.2318840579710145,0.2608695652173913,0.2608695652173913,0.391304347826087,0.4782608695652174,0.2608695652173913
24,"[19,23,21,20,17,22,15,16,18,9,14,11,10,12,8,4,2,6,7,3,1,5,0,13]","19,23,21,20,17,22,15,16,18,9,14,11,10,12,8,4,2,6,7,3,1,5,0,13",61bb46b9e92ae684,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\ppo_training_v03\checkpoints\N24_seed20260627_maskable_ppo_v03.zip,20260627,42921362,stochastic,0.6373718408150658,0.22009576501677386,0.3208436123584767,0.2788662061497655,0.4805361952299193,0.4200351985058731,0.0,20,22,23,False,False,False,PPO_v03_checkpoint_inference,False,False,3.8260869565217392,13.0,0.17391304347826086,0.5217391304347826,0.7681159420289855,0.2318840579710145,0.2608695652173913,0.2608695652173913,0.391304347826087,0.43478260869565216,0.5652173913043478
24,"[23,16,19,21,17,18,20,10,22,13,14,15,12,9,8,7,11,6,5,2,0,3,1,4]","23,16,19,21,17,18,20,10,22,13,14,15,12,9,8,7,11,6,5,2,0,3,1,4",d1e72cbd25d46025,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\ppo_training_v03\checkpoints\N24_seed20260627_maskable_ppo_v03.zip,20260627,42921363,stochastic,0.6280737239784266,0.19956695048023898,0.3038733139661937,0.2884630939688197,0.4671016509277471,0.4135100838400688,0.0,19,23,24,False,False,False,PPO_v03_checkpoint_inference,False,False,3.608695652173913,12.0,0.2608695652173913,0.6521739130434783,0.6521739130434783,0.3478260869565218,0.30434782608695654,0.30434782608695654,0.5217391304347826,0.2608695652173913,0.21739130434782608
24,"[23,19,21,20,18,11,15,22,16,9,17,12,14,10,13,8,6,4,0,2,3,5,7,1]","23,19,21,20,18,11,15,22,16,9,17,12,14,10,13,8,6,4,0,2,3,5,7,1",9ace411a7de09830,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\ppo_training_v03\checkpoints\N24_seed20260627_maskable_ppo_v03.zip,20260627,42921364,stochastic,0.7372233339400845,0.2771036968189784,0.3390109299095545,0.28870404657694676,0.35936620240069966,0.33816755565357376,0.2,17,21,22,False,False,False,PPO_v03_checkpoint_inference,False,False,3.8260869565217392,8.0,0.08695652173913043,0.34782608695652173,0.6376811594202899,0.36231884057971014,0.5217391304347826,0.5217391304347826,0.5652173913043478,0.43478260869565216,0.30434782608695654
24,"[19,21,14,22,15,23,16,12,20,17,13,18,11,10,8,9,6,7,2,5,4,0,3,1]","19,21,14,22,15,23,16,12,20,17,13,18,11,10,8,9,6,7,2,5,4,0,3,1",fdb10cc845f0b20b,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\ppo_training_v03\checkpoints\N24_seed20260627_maskable_ppo_v03.zip,20260627,42921365,stochastic,0.7139411500911225,0.20586955808227625,0.30942751702795274,0.3229547351772731,0.3210683091821516,0.32163423698068805,0.2,21,22,23,False,False,False,PPO_v03_checkpoint_inference,False,False,4.173913043478261,8.0,0.17391304347826086,0.6086956521739131,0.6521739130434783,0.34782608695652173,0.391304347826087,0.391304347826087,0.34782608695652173,0.21739130434782608,0.21739130434782608
24,"[19,22,17,16,21,13,18,23,12,15,7,14,10,9,20,11,0,8,2,4,3,6,1,5]","19,22,17,16,21,13,18,23,12,15,7,14,10,9,20,11,0,8,2,4,3,6,1,5",e2bcbfb480b7896a,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\ppo_training_v03\checkpoints\N24_seed20260627_maskable_ppo_v03.zip,20260627,42921366,stochastic,0.25648680612195535,0.13453617435615495,0.11439745870584249,0.17168467429723688,0.20569268185060394,0.1954902795845938,0.0,18,22,19,False,False,False,PPO_v03_checkpoint_inference,False,False,5.478260869565218,11.0,0.13043478260869565,0.6956521739130435,0.5652173913043478,0.43478260869565216,0.391304347826087,0.391304347826087,0.6956521739130435,0.8695652173913043,0.21739130434782608
24,"[21,19,23,17,15,16,22,14,10,18,20,13,11,9,12,7,8,2,5,0,4,6,1,3]","21,19,23,17,15,16,22,14,10,18,20,13,11,9,12,7,8,2,5,0,4,6,1,3",dde352d7f275ee05,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v03_lex_primary_N24_N40\ppo_training_v03\checkpoints\N24_seed20260627_maskable_ppo_v03.zip,20260627,42921367,stochastic,0.714281498729252,0.24686749045118503,0.3285103466567395,0.30070117255030854,0.3354801810385806,0.325046478492099,0.2,17,23,21,False,False,False,PPO_v03_checkpoint_inference,False,False,3.9130434782608696,8.0,0.08695652173913043,0.34782608695652173,0.608695652173913,0.3913043478260869,0.34782608695652173,0.34782608695652173,0.5217391304347826,0.43478260869565216,0.2608695652173913
