run_id,batch_option,batch_name,n,handoff_strategy_name,original_run23_candidate_id,original_run23_strategy_name,candidate_family,candidate_source,generation_method,selection_bucket,priority_role,pred_reward_ET_F01,pred_reward_Ridge_F03,pred_reward_Ridge_F06,pred_reward_ET_F04,pred_reward_ET_F05,model_prediction_mean,model_prediction_std,pred_uncertainty_ET_F01_std,disagreement_ET_F01_vs_Ridge_F03,disagreement_ET_F01_vs_Ridge_F06,novelty_distance_to_combined108,nearest_existing_teacher_strategy,predicted_gap_vs_combined108_best,order_json,order_compact,order_hash,teacher_validated,teacher_validation_status,notes
run_24_run23_shortlist64_active_learning_handoff_package,shortlist64,stage3_run24_shortlist64_active_learning_calibration_v01,24,S3R24L64_N24_B17_diversity_coverage,R23_N24_C00333,N24_R23_N24_C00333_teacher_best_local_search,teacher_best_local_search,combined108_known_best_mutation,swap_early_late_blocks_131,diversity_coverage,model_disagreement,0.5289586008061767,0.2795507109038083,0.26030010749202837,0.2133552010390658,0.21127679607294128,0.29868828326280406,0.11814128903213836,0.15270351383466352,0.24940788990236845,0.26865849331414837,0.38768115942028986,N24_A14_graph_pointer_policy_u2first_proxy,-0.33914484746968543,"[0,2,17,15,13,1,12,14,16,18,20,22,11,9,7,5,3,19,21,23,4,6,8,10]",0-2-17-15-13-1-12-14-16-18-20-22-11-9-7-5-3-19-21-23-4-6-8-10,6644531cea779794,False,NOT_RUN,Run24 handoff only. Not teacher-validated. Do not claim physical superiority.
run_24_run23_shortlist64_active_learning_handoff_package,shortlist64,stage3_run24_shortlist64_active_learning_calibration_v01,24,S3R24L64_N24_B18_tradeoff_probe,R23_N24_C01690,N24_R23_N24_C01690_known_best_mutation,known_best_mutation,combined108_known_best_mutation,biased_random_perturbation_039,tradeoff_probe,tradeoff,0.41146729413084504,0.19727176478113484,0.17678617196542912,0.13320633781727903,0.14212971121327653,0.21217225598159292,0.10230765965467152,0.10761065613443839,0.2141955293497102,0.23468112216541592,0.33695652173913043,S3R19B28_N24_B03_geometry_signal_top,-0.4566361541450171,"[17,4,15,6,1,18,23,14,5,22,3,2,11,16,13,8,21,10,7,12,9,20,19,0]",17-4-15-6-1-18-23-14-5-22-3-2-11-16-13-8-21-10-7-12-9-20-19-0,5847234d7bb5fec7,False,NOT_RUN,Run24 handoff only. Not teacher-validated. Do not claim physical superiority.
run_24_run23_shortlist64_active_learning_handoff_package,shortlist64,stage3_run24_shortlist64_active_learning_calibration_v01,24,S3R24L64_N24_B19_tradeoff_probe,R23_N24_C01410,N24_R23_N24_C01410_known_best_mutation,known_best_mutation,combined108_known_best_mutation,reverse_segment_057,tradeoff_probe,uncertainty,0.670244575790716,0.2967859591629969,0.2794723807550491,0.24923840363841188,0.24140995209724675,0.34743025428888413,0.16264940662768954,0.05932041274618769,0.37345861662771906,0.39077219503566685,0.021739130434782608,S3R19B28_N24_B05_diversity_top,-0.19785887248514622,"[17,19,21,23,8,10,12,22,20,18,16,14,7,5,3,1,9,11,13,15,0,2,4,6]",17-19-21-23-8-10-12-22-20-18-16-14-7-5-3-1-9-11-13-15-0-2-4-6,8347904d193448a1,False,NOT_RUN,Run24 handoff only. Not teacher-validated. Do not claim physical superiority.
run_24_run23_shortlist64_active_learning_handoff_package,shortlist64,stage3_run24_shortlist64_active_learning_calibration_v01,24,S3R24L64_N24_B20_tradeoff_probe,R23_N24_C01393,N24_R23_N24_C01393_known_best_mutation,known_best_mutation,combined108_known_best_mutation,parity_preserving_swap_036,tradeoff_probe,model_disagreement,0.670244575790716,0.294494870604609,0.2771244255018526,0.24923840363841188,0.24140995209724675,0.3465024455265672,0.16299189577362086,0.05932041274618769,0.37574970518610695,0.3931201502888633,0.0036231884057971015,S3R19B28_N24_B05_diversity_top,-0.19785887248514622,"[17,19,21,23,8,10,12,22,20,18,16,14,3,1,5,7,9,11,13,15,0,2,4,6]",17-19-21-23-8-10-12-22-20-18-16-14-3-1-5-7-9-11-13-15-0-2-4-6,82d8cc4867e4c247,False,NOT_RUN,Run24 handoff only. Not teacher-validated. Do not claim physical superiority.
run_24_run23_shortlist64_active_learning_handoff_package,shortlist64,stage3_run24_shortlist64_active_learning_calibration_v01,24,S3R24L64_N24_B21_sentinel_control,R23_N24_C02042,N24_R23_N24_C02042_known_best_mutation,known_best_mutation,combined108_known_best_mutation,biased_random_perturbation_343,sentinel_control,diversity,0.37418586719321495,0.17275289269919605,0.15375696498228802,0.12569521013935978,0.1281831670364676,0.19091482041010527,0.09326059867490213,0.13436488675062208,0.2014329744940189,0.22042890221092692,0.463768115942029,N24_A05_center_out,-0.4939175810826472,"[18,13,14,21,12,5,10,15,2,23,16,1,6,3,4,11,22,19,0,7,20,17,8,9]",18-13-14-21-12-5-10-15-2-23-16-1-6-3-4-11-22-19-0-7-20-17-8-9,2b407e089be11262,False,NOT_RUN,Run24 handoff only. Not teacher-validated. Do not claim physical superiority.
run_24_run23_shortlist64_active_learning_handoff_package,shortlist64,stage3_run24_shortlist64_active_learning_calibration_v01,24,S3R24L64_N24_B22_sentinel_control,R23_N24_C02825,N24_R23_N24_C02825_known_best_mutation,known_best_mutation,combined108_known_best_mutation,biased_random_perturbation_367,sentinel_control,uncertainty,0.3108854287650995,0.1981824378571151,0.17915030571486779,0.1250240577347928,0.12940042139006003,0.18852853029238706,0.06735177938041437,0.10791719533153925,0.11270299090798441,0.13173512305023172,0.4492753623188406,S3R19B28_N24_B10_known_best_mutation,-0.5572180195107627,"[21,7,16,0,14,4,19,5,12,20,8,15,23,10,3,11,1,2,6,17,13,22,18,9]",21-7-16-0-14-4-19-5-12-20-8-15-23-10-3-11-1-2-6-17-13-22-18-9,0c3c572ce8b1aad9,False,NOT_RUN,Run24 handoff only. Not teacher-validated. Do not claim physical superiority.
run_24_run23_shortlist64_active_learning_handoff_package,shortlist64,stage3_run24_shortlist64_active_learning_calibration_v01,24,S3R24L64_N24_B23_exploitation_reference,R23_N24_C00189,N24_R23_N24_C00189_known_best_mutation,known_best_mutation,combined108_known_best_mutation,reverse_segment_401,exploitation_reference,model_disagreement,0.760532451260521,0.3023074030007348,0.2833683481909261,0.26756355373946716,0.26568263610368653,0.37589087845906716,0.19277175724617454,0.041731927864712144,0.45822504825978627,0.47716410306959495,0.018115942028985508,N24_A02_odd_even_interlaced,-0.10757099701534112,"[0,2,4,6,8,10,12,14,16,18,20,22,11,1,3,5,7,9,13,15,17,19,21,23]",0-2-4-6-8-10-12-14-16-18-20-22-11-1-3-5-7-9-13-15-17-19-21-23,9682d973aa5c8db4,False,NOT_RUN,Run24 handoff only. Not teacher-validated. Do not claim physical superiority.
run_24_run23_shortlist64_active_learning_handoff_package,shortlist64,stage3_run24_shortlist64_active_learning_calibration_v01,24,S3R24L64_N24_B24_exploitation_reference,R23_N24_C00938,N24_R23_N24_C00938_known_best_mutation,known_best_mutation,combined108_known_best_mutation,seed_crossover_229,exploitation_reference,tradeoff,0.760532451260521,0.3049925497456784,0.28612014247766904,0.26756355373946716,0.26568263610368653,0.3769782666654044,0.19230665691992116,0.041731927864712144,0.45553990151484264,0.474412308782852,0.021739130434782608,N24_A04_method_c_u2_first_engineering,-0.10757099701534112,"[0,2,4,6,8,10,12,14,16,18,20,22,11,9,1,3,5,7,13,15,17,19,21,23]",0-2-4-6-8-10-12-14-16-18-20-22-11-9-1-3-5-7-13-15-17-19-21-23,88e73e9ad94ac53f,False,NOT_RUN,Run24 handoff only. Not teacher-validated. Do not claim physical superiority.
run_24_run23_shortlist64_active_learning_handoff_package,shortlist64,stage3_run24_shortlist64_active_learning_calibration_v01,40,S3R24L64_N40_B01_top_region,R23_N40_C00183,N40_R23_N40_C00183_known_best_mutation,known_best_mutation,combined108_known_best_mutation,reverse_segment_265,top_region_local_search,top_region_local_search,0.7307564299051655,0.4089061920306715,0.38949928856091687,0.2711791281637935,0.26720468637662703,0.41350914500743485,0.16905994704106325,0.04662929275404142,0.321850237874494,0.34125714134424867,0.1,N40_A04_method_c_u2_first_engineering,-0.16320908733621375,"[0,2,4,6,8,10,12,38,36,34,32,30,28,26,24,22,20,18,16,14,19,17,15,13,11,9,7,5,3,1,21,23,25,27,29,31,33,35,37,39]",0-2-4-6-8-10-12-38-36-34-32-30-28-26-24-22-20-18-16-14-19-17-15-13-11-9-7-5-3-1-21-23-25-27-29-31-33-35-37-39,cc574ee97e23d3a0,False,NOT_RUN,Run24 handoff only. Not teacher-validated. Do not claim physical superiority.
run_24_run23_shortlist64_active_learning_handoff_package,shortlist64,stage3_run24_shortlist64_active_learning_calibration_v01,40,S3R24L64_N40_B02_top_region,R23_N40_C01594,N40_R23_N40_C01594_known_best_mutation,known_best_mutation,combined108_known_best_mutation,rotate_sequence_010,top_region_local_search,top_region_local_search,0.7094741100068475,0.39272375906752566,0.37521669910629946,0.2747832587907877,0.265739650007449,0.4035874953957818,0.16129606547769776,0.036546516149101926,0.3167503509393218,0.334257410900548,0.18461538461538463,S3B20_N40_B01_surrogate_top,-0.18449140723453183,"[33,35,37,39,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,38,36,34,32,30,9,7,5,3,1,11,13,15,17,19,21,23,25,27,29,31]",33-35-37-39-0-2-4-6-8-10-12-14-16-18-20-22-24-26-28-38-36-34-32-30-9-7-5-3-1-11-13-15-17-19-21-23-25-27-29-31,198304997aa51f7f,False,NOT_RUN,Run24 handoff only. Not teacher-validated. Do not claim physical superiority.
run_24_run23_shortlist64_active_learning_handoff_package,shortlist64,stage3_run24_shortlist64_active_learning_calibration_v01,40,S3R24L64_N40_B03_top_region,R23_N40_C00915,N40_R23_N40_C00915_teacher_best_local_search,teacher_best_local_search,combined108_known_best_mutation,rotate_sequence_034,top_region_local_search,tradeoff,0.7096736616733219,0.3879342078186238,0.36981142717846627,0.2748038734834413,0.26707026560624303,0.4018586871520193,0.16141983818306088,0.036483159983633766,0.3217394538546981,0.33986223449485564,0.2282051282051282,S3B20_N40_B05_surrogate_top,-0.18429185556805738,"[31,33,35,37,39,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,38,36,34,32,19,17,15,13,11,9,7,5,3,1,21,23,25,27,29]",31-33-35-37-39-0-2-4-6-8-10-12-14-16-18-20-22-24-26-28-30-38-36-34-32-19-17-15-13-11-9-7-5-3-1-21-23-25-27-29,c1c108e2813bd09b,False,NOT_RUN,Run24 handoff only. Not teacher-validated. Do not claim physical superiority.
run_24_run23_shortlist64_active_learning_handoff_package,shortlist64,stage3_run24_shortlist64_active_learning_calibration_v01,40,S3R24L64_N40_B04_top_region,R23_N40_C02219,N40_R23_N40_C02219_known_best_mutation,known_best_mutation,combined108_known_best_mutation,rotate_sequence_050,top_region_local_search,top_region_local_search,0.7097113193406127,0.39071317711471576,0.373297483324777,0.27160840871582514,0.26388413363232427,0.40184290442565096,0.1623054645473721,0.041753947022280864,0.31899814222589695,0.3364138360158357,0.22435897435897437,S3B20_N40_B04_surrogate_top,-0.18425419790076658,"[31,33,35,37,39,0,2,10,8,6,4,12,14,16,18,20,22,24,26,28,30,32,34,36,38,19,17,15,13,11,9,7,5,3,1,21,23,25,27,29]",31-33-35-37-39-0-2-10-8-6-4-12-14-16-18-20-22-24-26-28-30-32-34-36-38-19-17-15-13-11-9-7-5-3-1-21-23-25-27-29,baa132a2934e1658,False,NOT_RUN,Run24 handoff only. Not teacher-validated. Do not claim physical superiority.
run_24_run23_shortlist64_active_learning_handoff_package,shortlist64,stage3_run24_shortlist64_active_learning_calibration_v01,40,S3R24L64_N40_B05_top_region,R23_N40_C01036,N40_R23_N40_C01036_teacher_best_local_search,teacher_best_local_search,combined108_known_best_mutation,rotate_sequence_202,top_region_local_search,uncertainty,0.7094741100068475,0.3767498961228868,0.35869428194799935,0.2747832587907877,0.2657644281403606,0.39709319500177637,0.16228193238538233,0.036546516149101926,0.3327242138839607,0.3507798280588481,0.191025641025641,S3B20_N40_B05_surrogate_top,-0.18449140723453183,"[33,35,37,39,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,38,36,34,32,19,17,15,13,11,9,7,5,3,1,21,23,25,27,29,31]",33-35-37-39-0-2-4-6-8-10-12-14-16-18-20-22-24-26-28-30-38-36-34-32-19-17-15-13-11-9-7-5-3-1-21-23-25-27-29-31,742ef66aad688f36,False,NOT_RUN,Run24 handoff only. Not teacher-validated. Do not claim physical superiority.
run_24_run23_shortlist64_active_learning_handoff_package,shortlist64,stage3_run24_shortlist64_active_learning_calibration_v01,40,S3R24L64_N40_B06_model_disagreement,R23_N40_C01282,N40_R23_N40_C01282_known_best_mutation,known_best_mutation,combined108_known_best_mutation,rotate_sequence_058,model_disagreement,diversity,0.7428809703297112,0.21430486709195787,0.19851184952073392,0.27411810802139214,0.26532833599782235,0.3390288261923235,0.20398176615537722,0.03833459186788311,0.5285761032377534,0.5443691208089774,0.18461538461538463,S3R19B28_N40_B04_method_c_inspired,-0.15108454691166806,"[8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,19,1,21,23,25,27,29,31,33,35,37,39,17,15,13,11,9,7,5,3,0,2,4,6]",8-10-12-14-16-18-20-22-24-26-28-30-32-34-36-38-19-1-21-23-25-27-29-31-33-35-37-39-17-15-13-11-9-7-5-3-0-2-4-6,04fb04483e06ab57,False,NOT_RUN,Run24 handoff only. Not teacher-validated. Do not claim physical superiority.
run_24_run23_shortlist64_active_learning_handoff_package,shortlist64,stage3_run24_shortlist64_active_learning_calibration_v01,40,S3R24L64_N40_B07_model_disagreement,R23_N40_C01497,N40_R23_N40_C01497_known_best_mutation,known_best_mutation,combined108_known_best_mutation,rotate_sequence_378,model_disagreement,diversity,0.74085388476007,0.21508850183673567,0.199363741611976,0.2721500872240985,0.26322325872876456,0.3381358948323289,0.20324673709438026,0.039738456953297745,0.5257653829233343,0.541490143148094,0.26153846153846155,S3R19B28_N40_B04_method_c_inspired,-0.15311163248130932,"[12,14,16,18,20,22,24,26,28,30,32,34,36,38,19,1,21,23,25,27,29,31,33,35,37,39,17,15,13,11,9,7,5,3,0,2,4,6,8,10]",12-14-16-18-20-22-24-26-28-30-32-34-36-38-19-1-21-23-25-27-29-31-33-35-37-39-17-15-13-11-9-7-5-3-0-2-4-6-8-10,42b2cce7b6cd3830,False,NOT_RUN,Run24 handoff only. Not teacher-validated. Do not claim physical superiority.
run_24_run23_shortlist64_active_learning_handoff_package,shortlist64,stage3_run24_shortlist64_active_learning_calibration_v01,40,S3R24L64_N40_B08_model_disagreement,R23_N40_C00279,N40_R23_N40_C00279_known_best_mutation,known_best_mutation,combined108_known_best_mutation,seed_crossover_453,model_disagreement,diversity,0.7793373847495568,0.30371504744015576,0.2861768997379988,0.2703047336302911,0.2658073573968861,0.38106828459097775,0.19957946784036382,0.03871730418937556,0.47562233730940107,0.493160485011558,0.014102564102564103,N40_A04_method_c_u2_first_engineering,-0.11462813249182247,"[0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,19,17,15,9,7,5,3,1,11,13,21,23,25,27,29,31,33,35,37,39]",0-2-4-6-8-10-12-14-16-18-20-22-24-26-28-30-32-34-36-38-19-17-15-9-7-5-3-1-11-13-21-23-25-27-29-31-33-35-37-39,8a1c069e8cc3aab3,False,NOT_RUN,Run24 handoff only. Not teacher-validated. Do not claim physical superiority.
run_24_run23_shortlist64_active_learning_handoff_package,shortlist64,stage3_run24_shortlist64_active_learning_calibration_v01,40,S3R24L64_N40_B09_model_disagreement,R23_N40_C01312,N40_R23_N40_C01312_known_best_mutation,known_best_mutation,combined108_known_best_mutation,rotate_sequence_098,model_disagreement,diversity,0.7400564469405181,0.2277330632490606,0.21199419635652333,0.27302538274941274,0.26455177716185574,0.3434721732914741,0.19957568255726452,0.03949186251720818,0.5123233836914575,0.5280622505839947,0.29615384615384616,S3R19B28_N40_B04_method_c_inspired,-0.1539090703008612,"[14,16,18,20,22,24,26,28,30,32,34,36,38,19,1,21,23,25,27,29,31,33,35,37,39,17,15,13,11,9,7,5,3,0,2,4,6,8,10,12]",14-16-18-20-22-24-26-28-30-32-34-36-38-19-1-21-23-25-27-29-31-33-35-37-39-17-15-13-11-9-7-5-3-0-2-4-6-8-10-12,9416203917957318,False,NOT_RUN,Run24 handoff only. Not teacher-validated. Do not claim physical superiority.
run_24_run23_shortlist64_active_learning_handoff_package,shortlist64,stage3_run24_shortlist64_active_learning_calibration_v01,40,S3R24L64_N40_B10_uncertainty_calibration,R23_N40_C02575,N40_R23_N40_C02575_geometry_signal_center_bias,geometry_signal_center_bias,geometry_first_random_sweep,center_bias_seeded,uncertainty_calibration,calibration,0.25722255600783517,0.04849697115366941,0.02710733199399712,0.10094001001066244,0.10121626668054777,0.10699662716934237,0.08055114414052805,0.17451836161787865,0.20872558485416576,0.23011522401383805,0.011538461538461539,N40_A05_center_out,-0.6367429612335441,"[19,20,18,21,17,22,23,16,15,24,25,14,13,26,27,12,28,11,29,10,9,30,31,8,7,32,6,33,34,5,4,35,36,3,2,37,38,1,0,39]",19-20-18-21-17-22-23-16-15-24-25-14-13-26-27-12-28-11-29-10-9-30-31-8-7-32-6-33-34-5-4-35-36-3-2-37-38-1-0-39,6cf61e7e1a0eea3f,False,NOT_RUN,Run24 handoff only. Not teacher-validated. Do not claim physical superiority.
run_24_run23_shortlist64_active_learning_handoff_package,shortlist64,stage3_run24_shortlist64_active_learning_calibration_v01,40,S3R24L64_N40_B11_uncertainty_calibration,R23_N40_C02294,N40_R23_N40_C02294_known_best_mutation,known_best_mutation,combined108_known_best_mutation,seed_crossover_173,uncertainty_calibration,diversity,0.505392083182293,0.26725032953297734,0.24951193050408266,0.1757751084731693,0.175754012244051,0.27473669278731466,0.12123135700203708,0.17358646803669764,0.23814175364931567,0.25588015267821035,0.13205128205128205,N40_A10_graph_pointer_policy_zero_shot_or_proxy_best,-0.3885734340590863,"[0,2,10,8,6,4,12,14,16,18,20,22,24,26,28,30,39,19,29,9,34,21,11,31,36,1,3,5,7,13,15,17,23,25,27,32,33,35,37,38]",0-2-10-8-6-4-12-14-16-18-20-22-24-26-28-30-39-19-29-9-34-21-11-31-36-1-3-5-7-13-15-17-23-25-27-32-33-35-37-38,88607ff800752d0d,False,NOT_RUN,Run24 handoff only. Not teacher-validated. Do not claim physical superiority.
run_24_run23_shortlist64_active_learning_handoff_package,shortlist64,stage3_run24_shortlist64_active_learning_calibration_v01,40,S3R24L64_N40_B12_uncertainty_calibration,R23_N40_C02985,N40_R23_N40_C02985_diversity_random,diversity_random,geometry_first_random_sweep,random_seeded,uncertainty_calibration,diversity,0.31922261229837134,0.07568630726482489,0.057276819336883,0.12699107999993514,0.1281467985712918,0.14146472349426126,0.09316557707695901,0.17281673177779272,0.24353630503354645,0.26194579296148834,0.3923076923076923,S3R19B28_N40_B08_known_best_mutation,-0.574742904943008,"[25,29,21,5,30,20,32,16,34,36,22,2,14,18,27,39,13,23,6,37,9,3,8,26,4,0,24,35,10,12,33,1,11,28,17,7,15,19,31,38]",25-29-21-5-30-20-32-16-34-36-22-2-14-18-27-39-13-23-6-37-9-3-8-26-4-0-24-35-10-12-33-1-11-28-17-7-15-19-31-38,b001209498d8d80c,False,NOT_RUN,Run24 handoff only. Not teacher-validated. Do not claim physical superiority.
run_24_run23_shortlist64_active_learning_handoff_package,shortlist64,stage3_run24_shortlist64_active_learning_calibration_v01,40,S3R24L64_N40_B13_uncertainty_calibration,R23_N40_C02057,N40_R23_N40_C02057_known_best_mutation,known_best_mutation,combined108_known_best_mutation,swap_early_late_blocks_283,uncertainty_calibration,diversity,0.39474721878459124,0.2020757522592787,0.1851508518108449,0.13315648403273855,0.13582337162342722,0.2101907357021761,0.09614439657058654,0.1713617513532535,0.19267146652531253,0.20959636697374634,0.3525641025641026,S3R19B28_N40_B08_known_best_mutation,-0.49921829845678806,"[22,23,25,27,28,30,24,34,4,2,6,26,21,16,11,31,36,1,3,5,7,8,10,12,13,15,17,18,20,0,39,19,29,9,14,32,33,35,37,38]",22-23-25-27-28-30-24-34-4-2-6-26-21-16-11-31-36-1-3-5-7-8-10-12-13-15-17-18-20-0-39-19-29-9-14-32-33-35-37-38,b85ba16e4db50b3e,False,NOT_RUN,Run24 handoff only. Not teacher-validated. Do not claim physical superiority.
run_24_run23_shortlist64_active_learning_handoff_package,shortlist64,stage3_run24_shortlist64_active_learning_calibration_v01,40,S3R24L64_N40_B14_diversity_coverage,R23_N40_C02932,N40_R23_N40_C02932_geometry_signal_parity_switch,geometry_signal_parity_switch,geometry_first_random_sweep,parity_balanced_seeded,diversity_coverage,calibration,0.41123418787531446,0.26329064964242793,0.24345441462630144,0.1265272374940286,0.13043967563020373,0.23498923305365524,0.10452705680185766,0.12181177215034944,0.14794353823288653,0.16777977324901303,0.4564102564102564,N40_A12_graph_pointer_policy_diverse_02,-0.48273132936606483,"[0,37,28,15,24,19,34,27,4,7,36,9,10,35,26,33,12,29,2,25,18,23,20,39,32,3,16,17,22,31,30,13,8,21,38,11,6,1,14,5]",0-37-28-15-24-19-34-27-4-7-36-9-10-35-26-33-12-29-2-25-18-23-20-39-32-3-16-17-22-31-30-13-8-21-38-11-6-1-14-5,2988e56a2f6858d2,False,NOT_RUN,Run24 handoff only. Not teacher-validated. Do not claim physical superiority.
run_24_run23_shortlist64_active_learning_handoff_package,shortlist64,stage3_run24_shortlist64_active_learning_calibration_v01,40,S3R24L64_N40_B15_diversity_coverage,R23_N40_C00221,N40_R23_N40_C00221_known_best_mutation,known_best_mutation,combined108_known_best_mutation,biased_random_perturbation_335,diversity_coverage,top_region_local_search,0.31097093655743885,0.2988514454526643,0.2787393794671178,0.11813133359108825,0.1179885118537487,0.2249363213844116,0.08786957267904065,0.12622166769114693,0.01211949110477456,0.03223155709032105,0.4551282051282051,S3B20_N40_B03_method_c_inspired,-0.5829945806839405,"[15,32,5,34,29,8,13,2,23,4,31,26,21,10,7,20,11,38,37,24,19,16,39,0,25,18,3,6,35,12,33,14,9,28,17,30,27,36,1,22]",15-32-5-34-29-8-13-2-23-4-31-26-21-10-7-20-11-38-37-24-19-16-39-0-25-18-3-6-35-12-33-14-9-28-17-30-27-36-1-22,14e65401d5dd06f8,False,NOT_RUN,Run24 handoff only. Not teacher-validated. Do not claim physical superiority.
run_24_run23_shortlist64_active_learning_handoff_package,shortlist64,stage3_run24_shortlist64_active_learning_calibration_v01,40,S3R24L64_N40_B16_diversity_coverage,R23_N40_C02059,N40_R23_N40_C02059_known_best_mutation,known_best_mutation,combined108_known_best_mutation,biased_random_perturbation_287,diversity_coverage,uncertainty,0.4033808460038865,0.24453928039995368,0.22489521543518917,0.12465277982094689,0.12810236388976226,0.22511409710994773,0.10164661535936967,0.13756650626362393,0.15884156560393284,0.17848563056869735,0.45256410256410257,S3R19B28_N40_B03_geometry_signal_top,-0.4905846712374928,"[9,36,33,8,7,16,23,12,5,2,21,18,37,34,25,6,15,26,3,32,1,24,35,28,19,4,39,14,31,30,29,20,11,38,13,22,17,0,27,10]",9-36-33-8-7-16-23-12-5-2-21-18-37-34-25-6-15-26-3-32-1-24-35-28-19-4-39-14-31-30-29-20-11-38-13-22-17-0-27-10,f25e144b16dbcb4d,False,NOT_RUN,Run24 handoff only. Not teacher-validated. Do not claim physical superiority.
run_24_run23_shortlist64_active_learning_handoff_package,shortlist64,stage3_run24_shortlist64_active_learning_calibration_v01,40,S3R24L64_N40_B17_diversity_coverage,R23_N40_C02669,N40_R23_N40_C02669_geometry_signal_parity_switch,geometry_signal_parity_switch,geometry_first_random_sweep,parity_balanced_seeded,diversity_coverage,calibration,0.451392564072548,0.234289424975824,0.21392133390072193,0.12870152959898828,0.13614181823299148,0.23288933415621474,0.11689361593143972,0.11999289312407599,0.21710313909672402,0.2374712301718261,0.4282051282051282,S3R19B28_N40_B03_geometry_signal_top,-0.4425729531688313,"[8,37,6,5,2,17,26,15,24,23,22,27,32,33,12,7,30,31,28,39,38,1,18,9,34,11,14,29,16,25,36,21,20,35,10,13,4,19,0,3]",8-37-6-5-2-17-26-15-24-23-22-27-32-33-12-7-30-31-28-39-38-1-18-9-34-11-14-29-16-25-36-21-20-35-10-13-4-19-0-3,f44b5129283f065b,False,NOT_RUN,Run24 handoff only. Not teacher-validated. Do not claim physical superiority.
run_24_run23_shortlist64_active_learning_handoff_package,shortlist64,stage3_run24_shortlist64_active_learning_calibration_v01,40,S3R24L64_N40_B18_tradeoff_probe,R23_N40_C02523,N40_R23_N40_C02523_geometry_signal_parity_switch,geometry_signal_parity_switch,geometry_first_random_sweep,parity_balanced_seeded,tradeoff_probe,calibration,0.41287898251742106,0.19218030310159862,0.1729000220802236,0.1351682326095279,0.14074322786471408,0.21077415363469704,0.10319605499691632,0.12444171732524653,0.22069867941582244,0.23997896043719746,0.4166666666666667,N40_A07_regular_jump_coprime,-0.48108653472395824,"[35,36,5,26,39,22,37,34,11,18,23,8,27,28,33,4,31,14,9,30,25,0,3,6,17,38,19,10,15,32,13,24,21,12,1,16,7,20,29,2]",35-36-5-26-39-22-37-34-11-18-23-8-27-28-33-4-31-14-9-30-25-0-3-6-17-38-19-10-15-32-13-24-21-12-1-16-7-20-29-2,6f26a42605f7b8eb,False,NOT_RUN,Run24 handoff only. Not teacher-validated. Do not claim physical superiority.
run_24_run23_shortlist64_active_learning_handoff_package,shortlist64,stage3_run24_shortlist64_active_learning_calibration_v01,40,S3R24L64_N40_B19_tradeoff_probe,R23_N40_C00538,N40_R23_N40_C00538_known_best_mutation,known_best_mutation,combined108_known_best_mutation,biased_random_perturbation_407,tradeoff_probe,uncertainty,0.41103837807515586,0.2019824915550174,0.18307438216053631,0.13484709910576695,0.13918823132452268,0.21402611644419983,0.10177122955378692,0.1280965561757001,0.20905588652013846,0.22796399591461955,0.38461538461538464,N40_A13_graph_pointer_policy_anti_odd_even_novelty,-0.48292713916622343,"[29,30,13,20,1,2,27,38,7,22,35,32,19,6,9,14,11,28,3,16,23,24,5,34,21,12,33,26,31,10,37,18,15,8,39,36,17,4,25,0]",29-30-13-20-1-2-27-38-7-22-35-32-19-6-9-14-11-28-3-16-23-24-5-34-21-12-33-26-31-10-37-18-15-8-39-36-17-4-25-0,17709b55cd2df96c,False,NOT_RUN,Run24 handoff only. Not teacher-validated. Do not claim physical superiority.
run_24_run23_shortlist64_active_learning_handoff_package,shortlist64,stage3_run24_shortlist64_active_learning_calibration_v01,40,S3R24L64_N40_B20_tradeoff_probe,R23_N40_C02217,N40_R23_N40_C02217_known_best_mutation,known_best_mutation,combined108_known_best_mutation,biased_random_perturbation_047,tradeoff_probe,uncertainty,0.3997959151719921,0.22433718718885337,0.20520119681117108,0.13476979400831574,0.13822089047571628,0.2204649967312097,0.09645238881358674,0.12765810951313294,0.17545872798313872,0.194594718360821,0.3782051282051282,S3B20_N40_B02_diversity_top,-0.4941696020693872,"[25,10,33,16,29,34,1,6,13,0,31,20,19,26,27,18,23,32,5,36,35,22,37,8,17,12,7,14,39,28,15,24,9,30,3,38,21,4,11,2]",25-10-33-16-29-34-1-6-13-0-31-20-19-26-27-18-23-32-5-36-35-22-37-8-17-12-7-14-39-28-15-24-9-30-3-38-21-4-11-2,487a79ff3d38abb8,False,NOT_RUN,Run24 handoff only. Not teacher-validated. Do not claim physical superiority.
