n,handoff_strategy_name,expected_case_dir,expected_job_name,scan_order_json,expected_cae,expected_inp,expected_jnl,expected_odb,teacher_validated,generation_status,solver_status,notes
24,S3R39N2440B60_N24_B30_sentinel,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N24S3R39N2440B60_N24_B30_sentinel,J2D_S3R39N2440B60_N24_B30_sentinel,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_39_run38_native_N24_N40_focused_batch60_handoff_package\scan_orders\scan_order_S3R39N2440B60_N24_B30_sentinel.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N24S3R39N2440B60_N24_B30_sentinel\J2D_S3R39N2440B60_N24_B30_sentinel.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N24S3R39N2440B60_N24_B30_sentinel\J2D_S3R39N2440B60_N24_B30_sentinel.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N24S3R39N2440B60_N24_B30_sentinel\J2D_S3R39N2440B60_N24_B30_sentinel.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N24S3R39N2440B60_N24_B30_sentinel\J2D_S3R39N2440B60_N24_B30_sentinel.odb,False,NOT_GENERATED,NOT_SUBMITTED,Template only. Do not execute abqjobpilot/enqueue until INP exists and passes checks.
40,S3R39N2440B60_N40_B01_n40_u2_near,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B01_n40_u2_near,J2D_S3R39N2440B60_N40_B01_n40_u2_near,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_39_run38_native_N24_N40_focused_batch60_handoff_package\scan_orders\scan_order_S3R39N2440B60_N40_B01_n40_u2_near.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B01_n40_u2_near\J2D_S3R39N2440B60_N40_B01_n40_u2_near.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B01_n40_u2_near\J2D_S3R39N2440B60_N40_B01_n40_u2_near.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B01_n40_u2_near\J2D_S3R39N2440B60_N40_B01_n40_u2_near.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B01_n40_u2_near\J2D_S3R39N2440B60_N40_B01_n40_u2_near.odb,False,NOT_GENERATED,NOT_SUBMITTED,Template only. Do not execute abqjobpilot/enqueue until INP exists and passes checks.
40,S3R39N2440B60_N40_B02_n40_u2_near,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B02_n40_u2_near,J2D_S3R39N2440B60_N40_B02_n40_u2_near,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_39_run38_native_N24_N40_focused_batch60_handoff_package\scan_orders\scan_order_S3R39N2440B60_N40_B02_n40_u2_near.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B02_n40_u2_near\J2D_S3R39N2440B60_N40_B02_n40_u2_near.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B02_n40_u2_near\J2D_S3R39N2440B60_N40_B02_n40_u2_near.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B02_n40_u2_near\J2D_S3R39N2440B60_N40_B02_n40_u2_near.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B02_n40_u2_near\J2D_S3R39N2440B60_N40_B02_n40_u2_near.odb,False,NOT_GENERATED,NOT_SUBMITTED,Template only. Do not execute abqjobpilot/enqueue until INP exists and passes checks.
40,S3R39N2440B60_N40_B03_n40_u2_near,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B03_n40_u2_near,J2D_S3R39N2440B60_N40_B03_n40_u2_near,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_39_run38_native_N24_N40_focused_batch60_handoff_package\scan_orders\scan_order_S3R39N2440B60_N40_B03_n40_u2_near.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B03_n40_u2_near\J2D_S3R39N2440B60_N40_B03_n40_u2_near.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B03_n40_u2_near\J2D_S3R39N2440B60_N40_B03_n40_u2_near.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B03_n40_u2_near\J2D_S3R39N2440B60_N40_B03_n40_u2_near.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B03_n40_u2_near\J2D_S3R39N2440B60_N40_B03_n40_u2_near.odb,False,NOT_GENERATED,NOT_SUBMITTED,Template only. Do not execute abqjobpilot/enqueue until INP exists and passes checks.
40,S3R39N2440B60_N40_B04_n40_u2_near,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B04_n40_u2_near,J2D_S3R39N2440B60_N40_B04_n40_u2_near,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_39_run38_native_N24_N40_focused_batch60_handoff_package\scan_orders\scan_order_S3R39N2440B60_N40_B04_n40_u2_near.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B04_n40_u2_near\J2D_S3R39N2440B60_N40_B04_n40_u2_near.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B04_n40_u2_near\J2D_S3R39N2440B60_N40_B04_n40_u2_near.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B04_n40_u2_near\J2D_S3R39N2440B60_N40_B04_n40_u2_near.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B04_n40_u2_near\J2D_S3R39N2440B60_N40_B04_n40_u2_near.odb,False,NOT_GENERATED,NOT_SUBMITTED,Template only. Do not execute abqjobpilot/enqueue until INP exists and passes checks.
40,S3R39N2440B60_N40_B05_n40_u2_near,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B05_n40_u2_near,J2D_S3R39N2440B60_N40_B05_n40_u2_near,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_39_run38_native_N24_N40_focused_batch60_handoff_package\scan_orders\scan_order_S3R39N2440B60_N40_B05_n40_u2_near.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B05_n40_u2_near\J2D_S3R39N2440B60_N40_B05_n40_u2_near.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B05_n40_u2_near\J2D_S3R39N2440B60_N40_B05_n40_u2_near.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B05_n40_u2_near\J2D_S3R39N2440B60_N40_B05_n40_u2_near.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B05_n40_u2_near\J2D_S3R39N2440B60_N40_B05_n40_u2_near.odb,False,NOT_GENERATED,NOT_SUBMITTED,Template only. Do not execute abqjobpilot/enqueue until INP exists and passes checks.
40,S3R39N2440B60_N40_B06_n40_u2_near,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B06_n40_u2_near,J2D_S3R39N2440B60_N40_B06_n40_u2_near,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_39_run38_native_N24_N40_focused_batch60_handoff_package\scan_orders\scan_order_S3R39N2440B60_N40_B06_n40_u2_near.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B06_n40_u2_near\J2D_S3R39N2440B60_N40_B06_n40_u2_near.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B06_n40_u2_near\J2D_S3R39N2440B60_N40_B06_n40_u2_near.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B06_n40_u2_near\J2D_S3R39N2440B60_N40_B06_n40_u2_near.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B06_n40_u2_near\J2D_S3R39N2440B60_N40_B06_n40_u2_near.odb,False,NOT_GENERATED,NOT_SUBMITTED,Template only. Do not execute abqjobpilot/enqueue until INP exists and passes checks.
40,S3R39N2440B60_N40_B07_n40_u2_near,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B07_n40_u2_near,J2D_S3R39N2440B60_N40_B07_n40_u2_near,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_39_run38_native_N24_N40_focused_batch60_handoff_package\scan_orders\scan_order_S3R39N2440B60_N40_B07_n40_u2_near.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B07_n40_u2_near\J2D_S3R39N2440B60_N40_B07_n40_u2_near.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B07_n40_u2_near\J2D_S3R39N2440B60_N40_B07_n40_u2_near.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B07_n40_u2_near\J2D_S3R39N2440B60_N40_B07_n40_u2_near.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B07_n40_u2_near\J2D_S3R39N2440B60_N40_B07_n40_u2_near.odb,False,NOT_GENERATED,NOT_SUBMITTED,Template only. Do not execute abqjobpilot/enqueue until INP exists and passes checks.
40,S3R39N2440B60_N40_B08_n40_u2_near,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B08_n40_u2_near,J2D_S3R39N2440B60_N40_B08_n40_u2_near,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_39_run38_native_N24_N40_focused_batch60_handoff_package\scan_orders\scan_order_S3R39N2440B60_N40_B08_n40_u2_near.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B08_n40_u2_near\J2D_S3R39N2440B60_N40_B08_n40_u2_near.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B08_n40_u2_near\J2D_S3R39N2440B60_N40_B08_n40_u2_near.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B08_n40_u2_near\J2D_S3R39N2440B60_N40_B08_n40_u2_near.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B08_n40_u2_near\J2D_S3R39N2440B60_N40_B08_n40_u2_near.odb,False,NOT_GENERATED,NOT_SUBMITTED,Template only. Do not execute abqjobpilot/enqueue until INP exists and passes checks.
40,S3R39N2440B60_N40_B09_hybrid_agree,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B09_hybrid_agree,J2D_S3R39N2440B60_N40_B09_hybrid_agree,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_39_run38_native_N24_N40_focused_batch60_handoff_package\scan_orders\scan_order_S3R39N2440B60_N40_B09_hybrid_agree.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B09_hybrid_agree\J2D_S3R39N2440B60_N40_B09_hybrid_agree.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B09_hybrid_agree\J2D_S3R39N2440B60_N40_B09_hybrid_agree.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B09_hybrid_agree\J2D_S3R39N2440B60_N40_B09_hybrid_agree.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B09_hybrid_agree\J2D_S3R39N2440B60_N40_B09_hybrid_agree.odb,False,NOT_GENERATED,NOT_SUBMITTED,Template only. Do not execute abqjobpilot/enqueue until INP exists and passes checks.
40,S3R39N2440B60_N40_B10_surrogate_top,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B10_surrogate_top,J2D_S3R39N2440B60_N40_B10_surrogate_top,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_39_run38_native_N24_N40_focused_batch60_handoff_package\scan_orders\scan_order_S3R39N2440B60_N40_B10_surrogate_top.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B10_surrogate_top\J2D_S3R39N2440B60_N40_B10_surrogate_top.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B10_surrogate_top\J2D_S3R39N2440B60_N40_B10_surrogate_top.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B10_surrogate_top\J2D_S3R39N2440B60_N40_B10_surrogate_top.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B10_surrogate_top\J2D_S3R39N2440B60_N40_B10_surrogate_top.odb,False,NOT_GENERATED,NOT_SUBMITTED,Template only. Do not execute abqjobpilot/enqueue until INP exists and passes checks.
40,S3R39N2440B60_N40_B11_hybrid_agree,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B11_hybrid_agree,J2D_S3R39N2440B60_N40_B11_hybrid_agree,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_39_run38_native_N24_N40_focused_batch60_handoff_package\scan_orders\scan_order_S3R39N2440B60_N40_B11_hybrid_agree.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B11_hybrid_agree\J2D_S3R39N2440B60_N40_B11_hybrid_agree.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B11_hybrid_agree\J2D_S3R39N2440B60_N40_B11_hybrid_agree.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B11_hybrid_agree\J2D_S3R39N2440B60_N40_B11_hybrid_agree.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B11_hybrid_agree\J2D_S3R39N2440B60_N40_B11_hybrid_agree.odb,False,NOT_GENERATED,NOT_SUBMITTED,Template only. Do not execute abqjobpilot/enqueue until INP exists and passes checks.
40,S3R39N2440B60_N40_B12_surrogate_top,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B12_surrogate_top,J2D_S3R39N2440B60_N40_B12_surrogate_top,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_39_run38_native_N24_N40_focused_batch60_handoff_package\scan_orders\scan_order_S3R39N2440B60_N40_B12_surrogate_top.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B12_surrogate_top\J2D_S3R39N2440B60_N40_B12_surrogate_top.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B12_surrogate_top\J2D_S3R39N2440B60_N40_B12_surrogate_top.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B12_surrogate_top\J2D_S3R39N2440B60_N40_B12_surrogate_top.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B12_surrogate_top\J2D_S3R39N2440B60_N40_B12_surrogate_top.odb,False,NOT_GENERATED,NOT_SUBMITTED,Template only. Do not execute abqjobpilot/enqueue until INP exists and passes checks.
40,S3R39N2440B60_N40_B13_surrogate_top,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B13_surrogate_top,J2D_S3R39N2440B60_N40_B13_surrogate_top,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_39_run38_native_N24_N40_focused_batch60_handoff_package\scan_orders\scan_order_S3R39N2440B60_N40_B13_surrogate_top.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B13_surrogate_top\J2D_S3R39N2440B60_N40_B13_surrogate_top.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B13_surrogate_top\J2D_S3R39N2440B60_N40_B13_surrogate_top.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B13_surrogate_top\J2D_S3R39N2440B60_N40_B13_surrogate_top.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B13_surrogate_top\J2D_S3R39N2440B60_N40_B13_surrogate_top.odb,False,NOT_GENERATED,NOT_SUBMITTED,Template only. Do not execute abqjobpilot/enqueue until INP exists and passes checks.
40,S3R39N2440B60_N40_B14_surrogate_top,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B14_surrogate_top,J2D_S3R39N2440B60_N40_B14_surrogate_top,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_39_run38_native_N24_N40_focused_batch60_handoff_package\scan_orders\scan_order_S3R39N2440B60_N40_B14_surrogate_top.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B14_surrogate_top\J2D_S3R39N2440B60_N40_B14_surrogate_top.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B14_surrogate_top\J2D_S3R39N2440B60_N40_B14_surrogate_top.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B14_surrogate_top\J2D_S3R39N2440B60_N40_B14_surrogate_top.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B14_surrogate_top\J2D_S3R39N2440B60_N40_B14_surrogate_top.odb,False,NOT_GENERATED,NOT_SUBMITTED,Template only. Do not execute abqjobpilot/enqueue until INP exists and passes checks.
40,S3R39N2440B60_N40_B15_surrogate_top,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B15_surrogate_top,J2D_S3R39N2440B60_N40_B15_surrogate_top,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_39_run38_native_N24_N40_focused_batch60_handoff_package\scan_orders\scan_order_S3R39N2440B60_N40_B15_surrogate_top.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B15_surrogate_top\J2D_S3R39N2440B60_N40_B15_surrogate_top.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B15_surrogate_top\J2D_S3R39N2440B60_N40_B15_surrogate_top.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B15_surrogate_top\J2D_S3R39N2440B60_N40_B15_surrogate_top.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B15_surrogate_top\J2D_S3R39N2440B60_N40_B15_surrogate_top.odb,False,NOT_GENERATED,NOT_SUBMITTED,Template only. Do not execute abqjobpilot/enqueue until INP exists and passes checks.
40,S3R39N2440B60_N40_B16_surrogate_top,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B16_surrogate_top,J2D_S3R39N2440B60_N40_B16_surrogate_top,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_39_run38_native_N24_N40_focused_batch60_handoff_package\scan_orders\scan_order_S3R39N2440B60_N40_B16_surrogate_top.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B16_surrogate_top\J2D_S3R39N2440B60_N40_B16_surrogate_top.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B16_surrogate_top\J2D_S3R39N2440B60_N40_B16_surrogate_top.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B16_surrogate_top\J2D_S3R39N2440B60_N40_B16_surrogate_top.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B16_surrogate_top\J2D_S3R39N2440B60_N40_B16_surrogate_top.odb,False,NOT_GENERATED,NOT_SUBMITTED,Template only. Do not execute abqjobpilot/enqueue until INP exists and passes checks.
40,S3R39N2440B60_N40_B17_hybrid_disagree,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B17_hybrid_disagree,J2D_S3R39N2440B60_N40_B17_hybrid_disagree,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_39_run38_native_N24_N40_focused_batch60_handoff_package\scan_orders\scan_order_S3R39N2440B60_N40_B17_hybrid_disagree.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B17_hybrid_disagree\J2D_S3R39N2440B60_N40_B17_hybrid_disagree.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B17_hybrid_disagree\J2D_S3R39N2440B60_N40_B17_hybrid_disagree.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B17_hybrid_disagree\J2D_S3R39N2440B60_N40_B17_hybrid_disagree.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B17_hybrid_disagree\J2D_S3R39N2440B60_N40_B17_hybrid_disagree.odb,False,NOT_GENERATED,NOT_SUBMITTED,Template only. Do not execute abqjobpilot/enqueue until INP exists and passes checks.
40,S3R39N2440B60_N40_B18_hybrid_disagree,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B18_hybrid_disagree,J2D_S3R39N2440B60_N40_B18_hybrid_disagree,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_39_run38_native_N24_N40_focused_batch60_handoff_package\scan_orders\scan_order_S3R39N2440B60_N40_B18_hybrid_disagree.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B18_hybrid_disagree\J2D_S3R39N2440B60_N40_B18_hybrid_disagree.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B18_hybrid_disagree\J2D_S3R39N2440B60_N40_B18_hybrid_disagree.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B18_hybrid_disagree\J2D_S3R39N2440B60_N40_B18_hybrid_disagree.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B18_hybrid_disagree\J2D_S3R39N2440B60_N40_B18_hybrid_disagree.odb,False,NOT_GENERATED,NOT_SUBMITTED,Template only. Do not execute abqjobpilot/enqueue until INP exists and passes checks.
