run_id,batch_option,batch_name,n,handoff_strategy_name,original_run38_candidate_id,original_run38_strategy_name,candidate_source,generation_method,selection_bucket,priority_role,surrogate_prediction,gnn_reward_prediction,graph_pointer_policy_score,hybrid_score,uncertainty_score,gnn_vs_surrogate_disagreement,novelty_distance,nearest_existing_teacher_strategy,native_validation_N,N24_N40_focused,overnight_batch60,order_json,order_compact,order_hash,teacher_validated,teacher_validation_status,notes
run_39_run38_native_N24_N40_focused_batch60_handoff_package,native_N24_N40_focused_batch60,stage3_run39_native_N24_N40_focused_batch60_v01,40,S3R39N2440B60_N40_B03_n40_u2_near,R38_N40_C00936,N40_R38_N40_C00936_N40_new_best_neighborhood,N40_new_best_neighborhood,known_best_mutation,N40_new_best_neighborhood,N40_new_best_neighborhood,0.7700823476459303,0.7088415812654971,-2.108351369202137,0.6240318188009752,0.0635305535626234,0.0612407663804331,0.1692307692307692,S3R24L64_N40_B01_top_region,True,True,True,"[0,2,4,6,8,9,11,13,15,17,19,38,36,34,32,30,28,26,24,22,20,18,16,14,12,10,7,5,3,1,21,23,25,27,29,31,33,35,37,39]",0-2-4-6-8-9-11-13-15-17-19-38-36-34-32-30-28-26-24-22-20-18-16-14-12-10-7-5-3-1-21-23-25-27-29-31-33-35-37-39,9be5805c286ff5e5,False,NOT_RUN,Run39 handoff only. Native N24/N40 focused batch60 candidate is not teacher-validated.
run_39_run38_native_N24_N40_focused_batch60_handoff_package,native_N24_N40_focused_batch60,stage3_run39_native_N24_N40_focused_batch60_v01,40,S3R39N2440B60_N40_B04_n40_u2_near,R38_N40_C00339,N40_R38_N40_C00339_N40_new_best_neighborhood,N40_new_best_neighborhood,known_best_mutation,N40_new_best_neighborhood,N40_new_best_neighborhood,0.7700823476459303,0.7088415812654971,-2.15129803866148,0.6230061777753342,0.0635305535626234,0.0612407663804331,0.1589743589743589,S3R34N32INF_N40_B12_n40_best_near,True,True,True,"[0,2,3,5,7,9,11,13,15,17,19,22,24,26,28,30,32,34,36,38,20,18,16,14,12,10,8,6,4,1,21,23,25,27,29,31,33,35,37,39]",0-2-3-5-7-9-11-13-15-17-19-22-24-26-28-30-32-34-36-38-20-18-16-14-12-10-8-6-4-1-21-23-25-27-29-31-33-35-37-39,9b691e899f606246,False,NOT_RUN,Run39 handoff only. Native N24/N40 focused batch60 candidate is not teacher-validated.
run_39_run38_native_N24_N40_focused_batch60_handoff_package,native_N24_N40_focused_batch60,stage3_run39_native_N24_N40_focused_batch60_v01,40,S3R39N2440B60_N40_B05_n40_u2_near,R38_N40_C00948,N40_R38_N40_C00948_N40_new_best_neighborhood,N40_new_best_neighborhood,known_best_mutation,N40_new_best_neighborhood,N40_new_best_neighborhood,0.7616558560418316,0.7215136835278653,-2.1701508477330207,0.6242780518046384,0.0575814086889537,0.0401421725139663,0.1923076923076923,S3R34N32INF_N40_B01_graph_pointer,True,True,True,"[0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,39,37,35,33,31,29,27,25,23,21,1,3,5,7,9,11,13,15,17,19,38,36,34,32]",0-2-4-6-8-10-12-14-16-18-20-22-24-26-28-30-39-37-35-33-31-29-27-25-23-21-1-3-5-7-9-11-13-15-17-19-38-36-34-32,5d9e68cb25610b72,False,NOT_RUN,Run39 handoff only. Native N24/N40 focused batch60 candidate is not teacher-validated.
run_39_run38_native_N24_N40_focused_batch60_handoff_package,native_N24_N40_focused_batch60,stage3_run39_native_N24_N40_focused_batch60_v01,40,S3R39N2440B60_N40_B06_n40_u2_near,R38_N40_C00534,N40_R38_N40_C00534_N40_new_best_neighborhood,N40_new_best_neighborhood,known_best_mutation,N40_new_best_neighborhood,N40_new_best_neighborhood,0.7724945628005097,0.714426118061993,-2.133575950562954,0.6218263785943928,0.0655296774374237,0.0580684447385166,0.1179487179487179,S3R34N32INF_N40_B12_n40_best_near,True,True,True,"[4,2,0,7,9,11,13,15,17,19,22,24,26,28,30,32,34,36,38,20,18,16,14,12,10,8,6,5,3,1,21,23,25,27,29,31,33,35,37,39]",4-2-0-7-9-11-13-15-17-19-22-24-26-28-30-32-34-36-38-20-18-16-14-12-10-8-6-5-3-1-21-23-25-27-29-31-33-35-37-39,05712ac7b315fe45,False,NOT_RUN,Run39 handoff only. Native N24/N40 focused batch60 candidate is not teacher-validated.
run_39_run38_native_N24_N40_focused_batch60_handoff_package,native_N24_N40_focused_batch60,stage3_run39_native_N24_N40_focused_batch60_v01,40,S3R39N2440B60_N40_B07_n40_u2_near,R38_N40_C00535,N40_R38_N40_C00535_N40_new_best_neighborhood,N40_new_best_neighborhood,known_best_mutation,N40_new_best_neighborhood,N40_new_best_neighborhood,0.7724945628005097,0.714426118061993,-2.0720052465796472,0.6192622760302903,0.0655296774374237,0.0580684447385166,0.0923076923076923,N40_A04_method_c_u2_first_engineering,True,True,True,"[4,2,0,6,8,10,12,14,15,17,19,22,24,26,28,30,32,34,36,38,20,18,16,13,11,9,7,5,3,1,21,23,25,27,29,31,33,35,37,39]",4-2-0-6-8-10-12-14-15-17-19-22-24-26-28-30-32-34-36-38-20-18-16-13-11-9-7-5-3-1-21-23-25-27-29-31-33-35-37-39,6651abff5496dcd0,False,NOT_RUN,Run39 handoff only. Native N24/N40 focused batch60 candidate is not teacher-validated.
run_39_run38_native_N24_N40_focused_batch60_handoff_package,native_N24_N40_focused_batch60,stage3_run39_native_N24_N40_focused_batch60_v01,40,S3R39N2440B60_N40_B08_n40_u2_near,R38_N40_C00766,N40_R38_N40_C00766_N40_new_best_neighborhood,N40_new_best_neighborhood,known_best_mutation,N40_new_best_neighborhood,N40_new_best_neighborhood,0.7613519295729948,0.7144943018906494,-2.1214322313666343,0.6194671310548607,0.0786922508628193,0.0468576276823453,0.1423076923076923,S3B20_N40_B04_surrogate_top,True,True,True,"[17,15,13,10,8,6,4,2,0,18,20,22,24,26,28,30,32,34,36,38,19,16,14,12,11,9,7,5,3,1,21,23,25,27,29,31,33,35,37,39]",17-15-13-10-8-6-4-2-0-18-20-22-24-26-28-30-32-34-36-38-19-16-14-12-11-9-7-5-3-1-21-23-25-27-29-31-33-35-37-39,f0613bea802663bb,False,NOT_RUN,Run39 handoff only. Native N24/N40 focused batch60 candidate is not teacher-validated.
run_39_run38_native_N24_N40_focused_batch60_handoff_package,native_N24_N40_focused_batch60,stage3_run39_native_N24_N40_focused_batch60_v01,40,S3R39N2440B60_N40_B09_hybrid_agree,R38_N40_C02748,N40_R38_N40_C02748_hybrid_gnn_surrogate_agreement,hybrid_gnn_surrogate_agreement,even_odd,hybrid_gnn_surrogate_agreement,hybrid_gnn_surrogate_agreement,0.564998595848596,0.554202518838865,-2.6303735315799712,0.476457338389218,0.0754209634738937,0.010796077009731,0.1961538461538461,N40_A02_odd_even_interlaced,True,True,True,"[10,6,0,32,30,4,14,12,16,18,28,2,26,20,24,22,36,38,34,8,3,11,39,33,21,5,37,23,7,35,13,15,25,27,9,1,17,29,31,19]",10-6-0-32-30-4-14-12-16-18-28-2-26-20-24-22-36-38-34-8-3-11-39-33-21-5-37-23-7-35-13-15-25-27-9-1-17-29-31-19,55e8df5bc6f54fb1,False,NOT_RUN,Run39 handoff only. Native N24/N40 focused batch60 candidate is not teacher-validated.
run_39_run38_native_N24_N40_focused_batch60_handoff_package,native_N24_N40_focused_batch60,stage3_run39_native_N24_N40_focused_batch60_v01,40,S3R39N2440B60_N40_B10_surrogate_top,R38_N40_C02983,N40_R38_N40_C02983_surrogate_top_predicted,surrogate_top_predicted,even_odd,surrogate_top_predicted,surrogate_top_predicted,0.5490594474969477,0.5618367739143385,-2.69786676093936,0.4750330561839352,0.1169373068459338,0.0127773264173908,0.2089743589743589,S3R19B28_N40_B04_method_c_inspired,True,True,True,"[14,30,20,8,2,24,32,28,26,0,34,18,16,36,12,4,10,22,38,6,19,23,29,31,37,13,7,27,35,39,9,1,21,11,5,17,25,15,3,33]",14-30-20-8-2-24-32-28-26-0-34-18-16-36-12-4-10-22-38-6-19-23-29-31-37-13-7-27-35-39-9-1-21-11-5-17-25-15-3-33,ea73009f75c06ec9,False,NOT_RUN,Run39 handoff only. Native N24/N40 focused batch60 candidate is not teacher-validated.
run_39_run38_native_N24_N40_focused_batch60_handoff_package,native_N24_N40_focused_batch60,stage3_run39_native_N24_N40_focused_batch60_v01,40,S3R39N2440B60_N40_B11_hybrid_agree,R38_N40_C02268,N40_R38_N40_C02268_hybrid_gnn_surrogate_agreement,hybrid_gnn_surrogate_agreement,even_odd,hybrid_gnn_surrogate_agreement,hybrid_gnn_surrogate_agreement,0.5490433989621492,0.5580996168222095,-2.681375524401665,0.4734013430962177,0.0959487715379094,0.0090562178600603,0.2230769230769231,S3R24L64_N40_B01_top_region,True,True,True,"[28,24,0,10,32,30,26,6,2,8,38,16,4,34,36,12,14,20,22,18,5,3,9,15,35,25,37,33,23,13,11,21,39,7,31,27,1,29,17,19]",28-24-0-10-32-30-26-6-2-8-38-16-4-34-36-12-14-20-22-18-5-3-9-15-35-25-37-33-23-13-11-21-39-7-31-27-1-29-17-19,8e5b471c1c405535,False,NOT_RUN,Run39 handoff only. Native N24/N40 focused batch60 candidate is not teacher-validated.
run_39_run38_native_N24_N40_focused_batch60_handoff_package,native_N24_N40_focused_batch60,stage3_run39_native_N24_N40_focused_batch60_v01,40,S3R39N2440B60_N40_B12_surrogate_top,R38_N40_C01772,N40_R38_N40_C01772_surrogate_top_predicted,surrogate_top_predicted,even_odd,surrogate_top_predicted,surrogate_top_predicted,0.5500619925213677,0.5455017408415908,-2.7432817682623862,0.4726018094496236,0.1125638091657629,0.0045602516797769,0.2243589743589743,S3R34N32INF_N40_B02_surrogate_top,True,True,True,"[24,20,26,38,32,16,2,4,30,36,18,8,14,34,22,12,28,6,10,0,1,37,35,11,19,29,33,5,15,27,9,17,39,31,3,25,7,21,23,13]",24-20-26-38-32-16-2-4-30-36-18-8-14-34-22-12-28-6-10-0-1-37-35-11-19-29-33-5-15-27-9-17-39-31-3-25-7-21-23-13,367933903c9838b9,False,NOT_RUN,Run39 handoff only. Native N24/N40 focused batch60 candidate is not teacher-validated.
run_39_run38_native_N24_N40_focused_batch60_handoff_package,native_N24_N40_focused_batch60,stage3_run39_native_N24_N40_focused_batch60_v01,40,S3R39N2440B60_N40_B13_surrogate_top,R38_N40_C02294,N40_R38_N40_C02294_surrogate_top_predicted,surrogate_top_predicted,even_odd,surrogate_top_predicted,surrogate_top_predicted,0.5505687652625155,0.5516487193598798,-2.674505200982094,0.4694708612712518,0.0874586053689831,0.0010799540973642,0.2,S3R19B28_N40_B04_method_c_inspired,True,True,True,"[4,20,16,32,22,30,34,36,8,10,26,28,6,0,14,2,24,18,12,38,1,25,29,31,27,33,37,21,13,5,39,19,11,3,17,23,7,15,35,9]",4-20-16-32-22-30-34-36-8-10-26-28-6-0-14-2-24-18-12-38-1-25-29-31-27-33-37-21-13-5-39-19-11-3-17-23-7-15-35-9,7f87762ecbab35eb,False,NOT_RUN,Run39 handoff only. Native N24/N40 focused batch60 candidate is not teacher-validated.
run_39_run38_native_N24_N40_focused_batch60_handoff_package,native_N24_N40_focused_batch60,stage3_run39_native_N24_N40_focused_batch60_v01,40,S3R39N2440B60_N40_B14_surrogate_top,R38_N40_C02619,N40_R38_N40_C02619_surrogate_top_predicted,surrogate_top_predicted,even_odd,surrogate_top_predicted,surrogate_top_predicted,0.5543214819902322,0.5619652116519812,-2.6537323385477065,0.4679853650744866,0.0441211886173528,0.0076437296617489,0.182051282051282,S3R34N32INF_N40_B06_diversity,True,True,True,"[20,6,8,24,36,38,32,0,34,28,30,26,12,14,18,22,10,4,2,16,5,21,27,25,1,35,37,19,31,7,11,39,15,13,29,33,9,3,17,23]",20-6-8-24-36-38-32-0-34-28-30-26-12-14-18-22-10-4-2-16-5-21-27-25-1-35-37-19-31-7-11-39-15-13-29-33-9-3-17-23,3d03251ef34b012e,False,NOT_RUN,Run39 handoff only. Native N24/N40 focused batch60 candidate is not teacher-validated.
run_39_run38_native_N24_N40_focused_batch60_handoff_package,native_N24_N40_focused_batch60,stage3_run39_native_N24_N40_focused_batch60_v01,40,S3R39N2440B60_N40_B15_surrogate_top,R38_N40_C01841,N40_R38_N40_C01841_surrogate_top_predicted,surrogate_top_predicted,even_odd,surrogate_top_predicted,surrogate_top_predicted,0.5526234966422472,0.5481008597877425,-2.701278676837682,0.4673209178132667,0.0750662586694135,0.0045226368545047,0.1884615384615384,S3R34N32INF_N40_B03_hybrid_agree,True,True,True,"[16,28,38,32,24,10,4,30,26,6,22,14,34,12,0,8,2,36,20,18,15,5,21,33,19,39,37,1,17,23,13,27,35,11,9,7,31,25,29,3]",16-28-38-32-24-10-4-30-26-6-22-14-34-12-0-8-2-36-20-18-15-5-21-33-19-39-37-1-17-23-13-27-35-11-9-7-31-25-29-3,f56019e173d68856,False,NOT_RUN,Run39 handoff only. Native N24/N40 focused batch60 candidate is not teacher-validated.
run_39_run38_native_N24_N40_focused_batch60_handoff_package,native_N24_N40_focused_batch60,stage3_run39_native_N24_N40_focused_batch60_v01,40,S3R39N2440B60_N40_B16_surrogate_top,R38_N40_C01887,N40_R38_N40_C01887_surrogate_top_predicted,surrogate_top_predicted,even_odd,surrogate_top_predicted,surrogate_top_predicted,0.5480601800976803,0.5391168992871859,-2.5985546946525573,0.4668024856013735,0.0969272582841697,0.0089432808104944,0.2089743589743589,S3R24L64_N40_B01_top_region,True,True,True,"[6,2,30,26,14,38,32,22,34,18,36,12,28,16,0,8,10,4,20,24,19,27,23,15,17,7,29,3,1,13,9,25,37,35,21,39,33,5,11,31]",6-2-30-26-14-38-32-22-34-18-36-12-28-16-0-8-10-4-20-24-19-27-23-15-17-7-29-3-1-13-9-25-37-35-21-39-33-5-11-31,2b92b665b6093bfa,False,NOT_RUN,Run39 handoff only. Native N24/N40 focused batch60 candidate is not teacher-validated.
run_39_run38_native_N24_N40_focused_batch60_handoff_package,native_N24_N40_focused_batch60,stage3_run39_native_N24_N40_focused_batch60_v01,40,S3R39N2440B60_N40_B17_hybrid_disagree,R38_N40_C01823,N40_R38_N40_C01823_hybrid_gnn_surrogate_disagreement,hybrid_gnn_surrogate_disagreement,regular_jump,hybrid_gnn_surrogate_disagreement,hybrid_gnn_surrogate_disagreement,0.3397531566152102,0.5012906201351783,-2.447370871901512,0.3703142785252546,0.1851200273770976,0.1615374635199681,0.3961538461538461,S3R24L64_N40_B19_tradeoff_probe,True,True,True,"[19,16,13,10,7,4,1,38,35,32,29,26,23,20,17,14,11,8,5,2,39,36,33,30,27,24,21,18,15,12,9,6,3,0,37,34,31,28,25,22]",19-16-13-10-7-4-1-38-35-32-29-26-23-20-17-14-11-8-5-2-39-36-33-30-27-24-21-18-15-12-9-6-3-0-37-34-31-28-25-22,d032c614efa09504,False,NOT_RUN,Run39 handoff only. Native N24/N40 focused batch60 candidate is not teacher-validated.
run_39_run38_native_N24_N40_focused_batch60_handoff_package,native_N24_N40_focused_batch60,stage3_run39_native_N24_N40_focused_batch60_v01,40,S3R39N2440B60_N40_B18_hybrid_disagree,R38_N40_C02863,N40_R38_N40_C02863_hybrid_gnn_surrogate_disagreement,hybrid_gnn_surrogate_disagreement,regular_jump,hybrid_gnn_surrogate_disagreement,hybrid_gnn_surrogate_disagreement,0.3415232268227804,0.5041110508704577,-2.414783330261707,0.3695803195017901,0.1879170510856951,0.1625878240476773,0.3692307692307692,S3R24L64_N40_B19_tradeoff_probe,True,True,True,"[22,19,16,13,10,7,4,1,38,35,32,29,26,23,20,17,14,11,8,5,2,39,36,33,30,27,24,21,18,15,12,9,6,3,0,37,34,31,28,25]",22-19-16-13-10-7-4-1-38-35-32-29-26-23-20-17-14-11-8-5-2-39-36-33-30-27-24-21-18-15-12-9-6-3-0-37-34-31-28-25,04fa25261336523f,False,NOT_RUN,Run39 handoff only. Native N24/N40 focused batch60 candidate is not teacher-validated.
run_39_run38_native_N24_N40_focused_batch60_handoff_package,native_N24_N40_focused_batch60,stage3_run39_native_N24_N40_focused_batch60_v01,40,S3R39N2440B60_N40_B19_graph_pointer,R38_N40_C00297,N40_R38_N40_C00297_diversity_coverage,graph_pointer_temperature_sampled,temperature_1.6,diversity_coverage,diversity_coverage,0.3364186836477013,0.4610271507018853,-2.6891932770609857,0.3438020336359262,0.1030984174909086,0.1246084670541839,0.332051282051282,S3R24L64_N40_B15_diversity_coverage,True,True,True,"[2,8,23,3,35,26,21,25,32,29,13,30,5,34,20,16,38,36,10,4,7,0,6,18,27,17,31,24,11,14,22,15,19,9,12,33,28,39,37,1]",2-8-23-3-35-26-21-25-32-29-13-30-5-34-20-16-38-36-10-4-7-0-6-18-27-17-31-24-11-14-22-15-19-9-12-33-28-39-37-1,199e37c74020b979,False,NOT_RUN,Run39 handoff only. Native N24/N40 focused batch60 candidate is not teacher-validated.
run_39_run38_native_N24_N40_focused_batch60_handoff_package,native_N24_N40_focused_batch60,stage3_run39_native_N24_N40_focused_batch60_v01,40,S3R39N2440B60_N40_B20_graph_pointer,R38_N40_C00280,N40_R38_N40_C00280_diversity_coverage,graph_pointer_temperature_sampled,temperature_1.6,diversity_coverage,diversity_coverage,0.3492907753469564,0.4249750828114541,-2.917445021867752,0.346361909262965,0.1031590442696781,0.0756843074644977,0.3769230769230769,S3R24L64_N40_B19_tradeoff_probe,True,True,True,"[10,6,20,1,27,22,28,33,14,17,12,2,32,24,29,5,7,13,31,35,18,26,8,19,25,9,0,37,11,21,15,23,38,3,30,39,4,34,16,36]",10-6-20-1-27-22-28-33-14-17-12-2-32-24-29-5-7-13-31-35-18-26-8-19-25-9-0-37-11-21-15-23-38-3-30-39-4-34-16-36,27e24af2e7d7d8cc,False,NOT_RUN,Run39 handoff only. Native N24/N40 focused batch60 candidate is not teacher-validated.
run_39_run38_native_N24_N40_focused_batch60_handoff_package,native_N24_N40_focused_batch60,stage3_run39_native_N24_N40_focused_batch60_v01,40,S3R39N2440B60_N40_B21_graph_pointer,R38_N40_C00056,N40_R38_N40_C00056_diversity_coverage,graph_pointer_temperature_sampled,temperature_0.55,diversity_coverage,diversity_coverage,0.3221033217840062,0.448454872573343,-2.4395310416817666,0.3351952115411601,0.1477082026277474,0.1263515507893367,0.3115384615384615,S3R24L64_N40_B11_uncertainty_calibration,True,True,True,"[4,21,12,24,22,11,8,14,18,23,20,10,16,31,30,26,39,37,27,19,0,2,5,25,6,3,13,34,32,28,17,15,9,7,1,36,38,35,29,33]",4-21-12-24-22-11-8-14-18-23-20-10-16-31-30-26-39-37-27-19-0-2-5-25-6-3-13-34-32-28-17-15-9-7-1-36-38-35-29-33,596144a9d57e815c,False,NOT_RUN,Run39 handoff only. Native N24/N40 focused batch60 candidate is not teacher-validated.
run_39_run38_native_N24_N40_focused_batch60_handoff_package,native_N24_N40_focused_batch60,stage3_run39_native_N24_N40_focused_batch60_v01,40,S3R39N2440B60_N40_B22_graph_pointer,R38_N40_C00018,N40_R38_N40_C00018_diversity_coverage,graph_pointer_temperature_sampled,temperature_0.55,diversity_coverage,diversity_coverage,0.3729145885597829,0.4099802423687416,-2.3166575878858566,0.3405658574989888,0.1501905525020483,0.0370656538089587,0.1794871794871795,S3R34N32INF_N40_B10_n40_best_near,True,True,True,"[4,2,14,12,0,6,8,10,26,34,32,9,36,30,29,24,16,19,17,20,25,22,28,11,13,15,21,23,18,7,1,3,5,38,35,33,31,37,39,27]",4-2-14-12-0-6-8-10-26-34-32-9-36-30-29-24-16-19-17-20-25-22-28-11-13-15-21-23-18-7-1-3-5-38-35-33-31-37-39-27,e6598f941ef3987c,False,NOT_RUN,Run39 handoff only. Native N24/N40 focused batch60 candidate is not teacher-validated.
run_39_run38_native_N24_N40_focused_batch60_handoff_package,native_N24_N40_focused_batch60,stage3_run39_native_N24_N40_focused_batch60_v01,40,S3R39N2440B60_N40_B23_graph_pointer,R38_N40_C00212,N40_R38_N40_C00212_diversity_coverage,graph_pointer_temperature_sampled,temperature_1.25,diversity_coverage,diversity_coverage,0.3552868431667537,0.3800895242703763,-2.7265001967549325,0.339384031326501,0.1203080959411546,0.0248026811036226,0.3692307692307692,S3R24L64_N40_B22_sentinel_control,True,True,True,"[3,17,8,2,19,11,18,4,12,6,39,29,34,32,35,7,22,15,5,21,31,28,16,1,13,20,10,24,30,37,25,27,23,26,0,9,38,33,36,14]",3-17-8-2-19-11-18-4-12-6-39-29-34-32-35-7-22-15-5-21-31-28-16-1-13-20-10-24-30-37-25-27-23-26-0-9-38-33-36-14,38293769eddd5944,False,NOT_RUN,Run39 handoff only. Native N24/N40 focused batch60 candidate is not teacher-validated.
run_39_run38_native_N24_N40_focused_batch60_handoff_package,native_N24_N40_focused_batch60,stage3_run39_native_N24_N40_focused_batch60_v01,40,S3R39N2440B60_N40_B24_diversity,R38_N40_C01815,N40_R38_N40_C01815_diversity_coverage,diversity_coverage,regular_jump,diversity_coverage,diversity_coverage,0.3475985449735452,0.3379803906650218,-3.232351157069206,0.3290511863095422,0.0824868377963174,0.0096181543085234,0.4512820512820513,S3R24L64_N40_B22_sentinel_control,True,True,True,"[3,20,37,14,31,8,25,2,19,36,13,30,7,24,1,18,35,12,29,6,23,0,17,34,11,28,5,22,39,16,33,10,27,4,21,38,15,32,9,26]",3-20-37-14-31-8-25-2-19-36-13-30-7-24-1-18-35-12-29-6-23-0-17-34-11-28-5-22-39-16-33-10-27-4-21-38-15-32-9-26,8b25246ab5066fef,False,NOT_RUN,Run39 handoff only. Native N24/N40 focused batch60 candidate is not teacher-validated.
run_39_run38_native_N24_N40_focused_batch60_handoff_package,native_N24_N40_focused_batch60,stage3_run39_native_N24_N40_focused_batch60_v01,40,S3R39N2440B60_N40_B25_diversity,R38_N40_C01538,N40_R38_N40_C01538_diversity_coverage,diversity_coverage,regular_jump,diversity_coverage,diversity_coverage,0.3414671423483926,0.3364365433704245,-3.267212335765362,0.3250408791334076,0.0825302012739063,0.0050305989779681,0.4487179487179487,S3R19B28_N40_B08_known_best_mutation,True,True,True,"[9,32,15,38,21,4,27,10,33,16,39,22,5,28,11,34,17,0,23,6,29,12,35,18,1,24,7,30,13,36,19,2,25,8,31,14,37,20,3,26]",9-32-15-38-21-4-27-10-33-16-39-22-5-28-11-34-17-0-23-6-29-12-35-18-1-24-7-30-13-36-19-2-25-8-31-14-37-20-3-26,4fc7da5367ae2426,False,NOT_RUN,Run39 handoff only. Native N24/N40 focused batch60 candidate is not teacher-validated.
run_39_run38_native_N24_N40_focused_batch60_handoff_package,native_N24_N40_focused_batch60,stage3_run39_native_N24_N40_focused_batch60_v01,40,S3R39N2440B60_N40_B26_diversity,R38_N40_C01655,N40_R38_N40_C01655_diversity_coverage,diversity_coverage,regular_jump,diversity_coverage,diversity_coverage,0.2924584866573191,0.3251863517351611,-3.0057467758655547,0.2956841852717599,0.1020209634311067,0.0327278650778419,0.4333333333333333,N40_A15_graph_pointer_policy_balanced_dispersion_proxy,True,True,True,"[4,33,22,11,0,29,18,7,36,25,14,3,32,21,10,39,28,17,6,35,24,13,2,31,20,9,38,27,16,5,34,23,12,1,30,19,8,37,26,15]",4-33-22-11-0-29-18-7-36-25-14-3-32-21-10-39-28-17-6-35-24-13-2-31-20-9-38-27-16-5-34-23-12-1-30-19-8-37-26-15,937d4e4b74447bfc,False,NOT_RUN,Run39 handoff only. Native N24/N40 focused batch60 candidate is not teacher-validated.
run_39_run38_native_N24_N40_focused_batch60_handoff_package,native_N24_N40_focused_batch60,stage3_run39_native_N24_N40_focused_batch60_v01,40,S3R39N2440B60_N40_B27_uncertainty,R38_N40_C01470,N40_R38_N40_C01470_uncertainty_calibration,uncertainty_calibration,regular_jump,uncertainty_calibration,uncertainty_calibration,0.2915614316239315,0.3015704525312717,-2.2050595566630364,0.2790039900261067,0.2081669206422907,0.0100090209073402,0.2243589743589743,N40_A01_raster_left_to_right,True,True,True,"[5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,0,1,2,3,4]",5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-31-32-33-34-35-36-37-38-39-0-1-2-3-4,cd739c49d4437e67,False,NOT_RUN,Run39 handoff only. Native N24/N40 focused batch60 candidate is not teacher-validated.
run_39_run38_native_N24_N40_focused_batch60_handoff_package,native_N24_N40_focused_batch60,stage3_run39_native_N24_N40_focused_batch60_v01,40,S3R39N2440B60_N40_B28_uncertainty,R38_N40_C02796,N40_R38_N40_C02796_uncertainty_calibration,uncertainty_calibration,regular_jump,uncertainty_calibration,uncertainty_calibration,0.2682362637362636,0.2868933607828054,-2.304593281075358,0.2706888885623437,0.2066637254246657,0.0186570970465417,0.3076923076923077,S3R24L64_N40_B10_uncertainty_calibration,True,True,True,"[34,33,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,0,39,38,37,36,35]",34-33-32-31-30-29-28-27-26-25-24-23-22-21-20-19-18-17-16-15-14-13-12-11-10-9-8-7-6-5-4-3-2-1-0-39-38-37-36-35,2ae9e78e381bb797,False,NOT_RUN,Run39 handoff only. Native N24/N40 focused batch60 candidate is not teacher-validated.
run_39_run38_native_N24_N40_focused_batch60_handoff_package,native_N24_N40_focused_batch60,stage3_run39_native_N24_N40_focused_batch60_v01,40,S3R39N2440B60_N40_B29_uncertainty,R38_N40_C01518,N40_R38_N40_C01518_uncertainty_calibration,uncertainty_calibration,regular_jump,uncertainty_calibration,uncertainty_calibration,0.2682362637362636,0.2890051852205362,-2.284885874390602,0.2658554820100214,0.2081783039353208,0.0207689214842725,0.2525641025641025,S3R24L64_N40_B10_uncertainty_calibration,True,True,True,"[31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,0,39,38,37,36,35,34,33,32]",31-30-29-28-27-26-25-24-23-22-21-20-19-18-17-16-15-14-13-12-11-10-9-8-7-6-5-4-3-2-1-0-39-38-37-36-35-34-33-32,489f719e45047f35,False,NOT_RUN,Run39 handoff only. Native N24/N40 focused batch60 candidate is not teacher-validated.
run_39_run38_native_N24_N40_focused_batch60_handoff_package,native_N24_N40_focused_batch60,stage3_run39_native_N24_N40_focused_batch60_v01,40,S3R39N2440B60_N40_B30_sentinel,R38_N40_C01830,N40_R38_N40_C01830_sentinel_control,sentinel_control,center_out,sentinel_control,sentinel_control,0.156854468310993,0.1789541796070035,-2.8211755082942545,0.1400855461273684,0.079231975007253,0.0220997112960105,0.0115384615384615,S3R24L64_N40_B10_uncertainty_calibration,True,True,True,"[19,20,21,18,17,22,23,16,24,15,14,25,26,13,27,12,11,28,29,10,30,9,8,31,32,7,6,33,5,34,4,35,36,3,2,37,38,1,0,39]",19-20-21-18-17-22-23-16-24-15-14-25-26-13-27-12-11-28-29-10-30-9-8-31-32-7-6-33-5-34-4-35-36-3-2-37-38-1-0-39,9081766457a797b5,False,NOT_RUN,Run39 handoff only. Native N24/N40 focused batch60 candidate is not teacher-validated.
